ID	NER	label
gossipcop-7856786886	3	fake
gossipcop-7857298641	3	fake
gossipcop-7860068681	2	fake
gossipcop-7863170653	1	fake
gossipcop-7864955549	0	fake
gossipcop-7868082407	2	fake
gossipcop-7871323394	2	fake
gossipcop-7874376308	3	fake
gossipcop-7883760299	2	fake
gossipcop-7887456921	4	fake
gossipcop-7889565756	3	fake
gossipcop-7890297085	3	fake
gossipcop-7891219893	3	fake
gossipcop-789310692	2	fake
gossipcop-7894516039	1	fake
gossipcop-789623646	6	fake
gossipcop-7896911317	2	fake
gossipcop-7897551259	2	fake
gossipcop-7905088416	2	fake
gossipcop-7905456260	4	fake
gossipcop-7905541453	3	fake
gossipcop-7909120625	3	fake
gossipcop-7910866248	3	fake
gossipcop-7913189384	3	fake
gossipcop-7916840350	2	fake
gossipcop-7917664499	2	fake
gossipcop-7917898417	3	fake
gossipcop-7921077990	2	fake
gossipcop-7921561941	0	fake
gossipcop-7921708101	3	fake
gossipcop-7928304062	2	fake
gossipcop-7932521110	1	fake
gossipcop-7938752346	2	fake
gossipcop-7941474889	2	fake
gossipcop-7941858029	0	fake
gossipcop-7944047198	4	fake
gossipcop-7946844362	4	fake
gossipcop-7952745571	1	fake
gossipcop-7954213149	0	fake
gossipcop-7955371404	3	fake
gossipcop-795756971	1	fake
gossipcop-7969619165	3	fake
gossipcop-7974582836	3	fake
gossipcop-7975580593	2	fake
gossipcop-7981598591	2	fake
gossipcop-7982799856	2	fake
gossipcop-7983975408	1	fake
gossipcop-7989668967	1	fake
gossipcop-7997622939	4	fake
gossipcop-799949763	0	fake
gossipcop-8001222416	4	fake
gossipcop-8002615775	2	fake
gossipcop-800399273	1	fake
gossipcop-8004000730	2	fake
gossipcop-8004963150	2	fake
gossipcop-8013621464	0	fake
gossipcop-8015619251	1	fake
gossipcop-8017572914	1	fake
gossipcop-8017669544	2	fake
gossipcop-8018481296	2	fake
gossipcop-8021032353	3	fake
gossipcop-8029018483	3	fake
gossipcop-8035823483	2	fake
gossipcop-8039891728	3	fake
gossipcop-8040274102	2	fake
gossipcop-8044555175	2	fake
gossipcop-8046287196	2	fake
gossipcop-8046633098	6	fake
gossipcop-8047164046	3	fake
gossipcop-8050670484	3	fake
gossipcop-8052204728	2	fake
gossipcop-8055383376	2	fake
gossipcop-8059550357	2	fake
gossipcop-8062993256	2	fake
gossipcop-8064008022	2	fake
gossipcop-8066502884	2	fake
gossipcop-8068437613	5	fake
gossipcop-8069919219	3	fake
gossipcop-8074971162	3	fake
gossipcop-807502947	1	fake
gossipcop-8079114380	1	fake
gossipcop-8081154837	3	fake
gossipcop-8082245755	3	fake
gossipcop-808536128	2	fake
gossipcop-808911989	4	fake
gossipcop-8089277689	5	fake
gossipcop-8089926383	0	fake
gossipcop-8092575981	3	fake
gossipcop-809829695	2	fake
gossipcop-8098438027	1	fake
gossipcop-8099376883	2	fake
gossipcop-8101257614	2	fake
gossipcop-8104237136	1	fake
gossipcop-8105884993	2	fake
gossipcop-8106461875	3	fake
gossipcop-8107039710	3	fake
gossipcop-8109991618	2	fake
gossipcop-8115207261	3	fake
gossipcop-8117477556	3	fake
gossipcop-8123589625	2	fake
gossipcop-8125535833	1	fake
gossipcop-8126073985	4	fake
gossipcop-8129430513	2	fake
gossipcop-8131275727	3	fake
gossipcop-8136305724	1	fake
gossipcop-8137449994	1	fake
gossipcop-81380989	4	fake
gossipcop-8139891112	0	fake
gossipcop-8142169539	2	fake
gossipcop-8143064937	4	fake
gossipcop-8143890330	2	fake
gossipcop-8149933477	1	fake
gossipcop-8152279947	6	fake
gossipcop-8155202222	4	fake
gossipcop-8156946150	2	fake
gossipcop-815778378	1	fake
gossipcop-8158264241	2	fake
gossipcop-8161078001	2	fake
gossipcop-8161706680	2	fake
gossipcop-8164038364	2	fake
gossipcop-8165397612	2	fake
gossipcop-8165873356	4	fake
gossipcop-8166151438	2	fake
gossipcop-8172018375	1	fake
gossipcop-8174803770	2	fake
gossipcop-8175330411	3	fake
gossipcop-8179874708	4	fake
gossipcop-817991122	1	fake
gossipcop-8181948121	2	fake
gossipcop-8192653419	4	fake
gossipcop-8193984199	2	fake
gossipcop-819648054	2	fake
gossipcop-8198293142	2	fake
gossipcop-8201861970	3	fake
gossipcop-8201978839	2	fake
gossipcop-8206663318	4	fake
gossipcop-8207524577	2	fake
gossipcop-8209573899	3	fake
gossipcop-8210923472	2	fake
gossipcop-8210999726	3	fake
gossipcop-8213611378	4	fake
gossipcop-8215665964	3	fake
gossipcop-821743854	2	fake
gossipcop-821748106	3	fake
gossipcop-8221428510	2	fake
gossipcop-8221846371	2	fake
gossipcop-8230150549	1	fake
gossipcop-8230458539	2	fake
gossipcop-8230903947	4	fake
gossipcop-8237685246	1	fake
gossipcop-8241683954	2	fake
gossipcop-8244925051	4	fake
gossipcop-8249025638	2	fake
gossipcop-8258400710	1	fake
gossipcop-8258455486	3	fake
gossipcop-8258563789	2	fake
gossipcop-8262257490	3	fake
gossipcop-8266119280	3	fake
gossipcop-82682055	4	fake
gossipcop-8269768863	2	fake
gossipcop-8272133353	3	fake
gossipcop-8276559596	2	fake
gossipcop-8280929744	3	fake
gossipcop-8281889924	3	fake
gossipcop-8282284701	2	fake
gossipcop-8287261872	2	fake
gossipcop-829299488	2	fake
gossipcop-8293006687	0	fake
gossipcop-8299029764	2	fake
gossipcop-8300023940	3	fake
gossipcop-8303168859	2	fake
gossipcop-830455484	2	fake
gossipcop-8306496840	0	fake
gossipcop-8306634484	1	fake
gossipcop-8309884782	3	fake
gossipcop-8312908487	2	fake
gossipcop-831301533	3	fake
gossipcop-8315398096	3	fake
gossipcop-8318775655	3	fake
gossipcop-832300074	1	fake
gossipcop-8326637037	3	fake
gossipcop-8326745047	4	fake
gossipcop-8327439050	4	fake
gossipcop-8328989251	3	fake
gossipcop-8329990493	4	fake
gossipcop-8330581018	1	fake
gossipcop-8332264638	1	fake
gossipcop-8334201825	1	fake
gossipcop-8339248612	4	fake
gossipcop-8343609291	3	fake
gossipcop-8344705765	2	fake
gossipcop-834472291	1	fake
gossipcop-8347330267	2	fake
gossipcop-8347611424	2	fake
gossipcop-8349914612	3	fake
gossipcop-8353894138	2	fake
gossipcop-8354549164	3	fake
gossipcop-8356295970	2	fake
gossipcop-8357440556	3	fake
gossipcop-8357945561	7	fake
gossipcop-8360282719	3	fake
gossipcop-8365481521	1	fake
gossipcop-8365993096	2	fake
gossipcop-836640618	3	fake
gossipcop-8370550947	2	fake
gossipcop-8372145117	1	fake
gossipcop-8372874438	1	fake
gossipcop-8373962867	0	fake
gossipcop-837434561	3	fake
gossipcop-8374643527	4	fake
gossipcop-8376426933	2	fake
gossipcop-837671885	2	fake
gossipcop-8376831160	2	fake
gossipcop-8383689638	2	fake
gossipcop-8385288350	1	fake
gossipcop-8386188284	3	fake
gossipcop-8387711520	2	fake
gossipcop-8391326682	1	fake
gossipcop-8392424140	4	fake
gossipcop-8393658999	1	fake
gossipcop-8394133837	1	fake
gossipcop-83953176	1	fake
gossipcop-8403246308	2	fake
gossipcop-8403500283	2	fake
gossipcop-8408694928	2	fake
gossipcop-8410631215	3	fake
gossipcop-841067410	3	fake
gossipcop-8414767305	2	fake
gossipcop-8418748457	2	fake
gossipcop-8419186492	1	fake
gossipcop-8421669804	2	fake
gossipcop-8423709664	1	fake
gossipcop-842443046	2	fake
gossipcop-8424920276	5	fake
gossipcop-8428178189	3	fake
gossipcop-842937982	1	fake
gossipcop-8429624812	1	fake
gossipcop-8432391122	2	fake
gossipcop-8433113131	3	fake
gossipcop-8433421052	4	fake
gossipcop-8436977031	2	fake
gossipcop-8443114029	3	fake
gossipcop-8444893240	3	fake
gossipcop-844790845	5	fake
gossipcop-8450631162	2	fake
gossipcop-8451664003	0	fake
gossipcop-8455047747	4	fake
gossipcop-8456652125	3	fake
gossipcop-8460897439	1	fake
gossipcop-8465878879	2	fake
gossipcop-846907177	3	fake
gossipcop-8469459935	5	fake
gossipcop-8470956010	4	fake
gossipcop-8474270482	3	fake
gossipcop-8474482797	4	fake
gossipcop-8482372890	2	fake
gossipcop-8483598304	1	fake
gossipcop-84851611	2	fake
gossipcop-8489638104	2	fake
gossipcop-8489729650	3	fake
gossipcop-8492696509	5	fake
gossipcop-8499826036	2	fake
gossipcop-8502495536	2	fake
gossipcop-8503469704	5	fake
gossipcop-8503615273	3	fake
gossipcop-8504440899	3	fake
gossipcop-8507852180	2	fake
gossipcop-8514991057	2	fake
gossipcop-8516436453	3	fake
gossipcop-8518374232	4	fake
gossipcop-8528825029	2	fake
gossipcop-8530020915	3	fake
gossipcop-8534066846	1	fake
gossipcop-8536862358	1	fake
gossipcop-8538278519	1	fake
gossipcop-8542441942	2	fake
gossipcop-8543066373	2	fake
gossipcop-8548264974	2	fake
gossipcop-8549232263	2	fake
gossipcop-8553136835	3	fake
gossipcop-8554153078	2	fake
gossipcop-8554430402	2	fake
gossipcop-8556784849	1	fake
gossipcop-8557438579	3	fake
gossipcop-8557480927	3	fake
gossipcop-8559857759	3	fake
gossipcop-8560506152	0	fake
gossipcop-8565682825	2	fake
gossipcop-8568774460	2	fake
gossipcop-8568881657	3	fake
gossipcop-8569172943	3	fake
gossipcop-8573968227	1	fake
gossipcop-8574470312	2	fake
gossipcop-8581615474	4	fake
gossipcop-8586044284	1	fake
gossipcop-8586162031	3	fake
gossipcop-8594997526	2	fake
gossipcop-8598730691	1	fake
gossipcop-8606143021	2	fake
gossipcop-8609057553	3	fake
gossipcop-8609335343	2	fake
gossipcop-8609432684	2	fake
gossipcop-8611166284	3	fake
gossipcop-8617484084	1	fake
gossipcop-8620094827	3	fake
gossipcop-8621073505	3	fake
gossipcop-8632935108	6	fake
gossipcop-8633373261	3	fake
gossipcop-863456235	1	fake
gossipcop-8637575241	3	fake
gossipcop-8638680608	1	fake
gossipcop-8641048055	2	fake
gossipcop-8643039583	4	fake
gossipcop-864794144	4	fake
gossipcop-8663476446	2	fake
gossipcop-8664298438	2	fake
gossipcop-8664328328	1	fake
gossipcop-8666163098	1	fake
gossipcop-8666619742	1	fake
gossipcop-8667569415	2	fake
gossipcop-8678284031	1	fake
gossipcop-8679930999	2	fake
gossipcop-868134635	2	fake
gossipcop-8682242374	2	fake
gossipcop-8684232090	2	fake
gossipcop-8684672120	2	fake
gossipcop-8686267368	5	fake
gossipcop-868767427	4	fake
gossipcop-8687997630	2	fake
gossipcop-8688894238	3	fake
gossipcop-869318083	3	fake
gossipcop-8694179751	1	fake
gossipcop-8695513210	1	fake
gossipcop-8697625230	3	fake
gossipcop-8697896182	3	fake
gossipcop-8702398995	4	fake
gossipcop-8702463823	2	fake
gossipcop-8704950132	2	fake
gossipcop-8706903729	2	fake
gossipcop-8706989772	2	fake
gossipcop-870740908	1	fake
gossipcop-8714667418	3	fake
gossipcop-8715067692	1	fake
gossipcop-8718538426	0	fake
gossipcop-8725795345	2	fake
gossipcop-8729551711	1	fake
gossipcop-873033733	1	fake
gossipcop-873311391	6	fake
gossipcop-8734448038	4	fake
gossipcop-8734494756	1	fake
gossipcop-8738979052	2	fake
gossipcop-8741087043	3	fake
gossipcop-8742809668	1	fake
gossipcop-8744988389	2	fake
gossipcop-8745538168	2	fake
gossipcop-8749167814	1	fake
gossipcop-8750519313	2	fake
gossipcop-8753274298	2	fake
gossipcop-8753576237	4	fake
gossipcop-8755915248	2	fake
gossipcop-8757783170	4	fake
gossipcop-8759074840	2	fake
gossipcop-8762765994	5	fake
gossipcop-8763534369	3	fake
gossipcop-8765863965	2	fake
gossipcop-8772209248	3	fake
gossipcop-8773594377	1	fake
gossipcop-8773644100	2	fake
gossipcop-877972081	2	fake
gossipcop-8779895915	1	fake
gossipcop-8781100192	2	fake
gossipcop-8784192070	3	fake
gossipcop-8786715957	2	fake
gossipcop-878724409	1	fake
gossipcop-8789278055	0	fake
gossipcop-8793541744	1	fake
gossipcop-879790994	1	fake
gossipcop-8802902371	1	fake
gossipcop-8805042164	3	fake
gossipcop-8806633639	2	fake
gossipcop-881988237	1	fake
gossipcop-8822451339	1	fake
gossipcop-882459353	3	fake
gossipcop-8828561773	2	fake
gossipcop-8829213246	1	fake
gossipcop-8836111057	1	fake
gossipcop-8840558724	3	fake
gossipcop-884314726	2	fake
gossipcop-8846117589	2	fake
gossipcop-8852162770	3	fake
gossipcop-8854037683	1	fake
gossipcop-8856841965	3	fake
gossipcop-8860079359	2	fake
gossipcop-886118982	1	fake
gossipcop-886177297	1	fake
gossipcop-8865163539	2	fake
gossipcop-8865743828	2	fake
gossipcop-8865847454	3	fake
gossipcop-886883614	2	fake
gossipcop-8871430966	1	fake
gossipcop-8871505752	1	fake
gossipcop-8877042466	2	fake
gossipcop-887882317	4	fake
gossipcop-8882167387	2	fake
gossipcop-8884898167	2	fake
gossipcop-8885333485	3	fake
gossipcop-8886605619	2	fake
gossipcop-8886966654	2	fake
gossipcop-8887202012	1	fake
gossipcop-8887454037	3	fake
gossipcop-8889799564	2	fake
gossipcop-8892524070	1	fake
gossipcop-8893465481	4	fake
gossipcop-8897143051	4	fake
gossipcop-8900043358	3	fake
gossipcop-8901380197	3	fake
gossipcop-8904410755	4	fake
gossipcop-8904858137	1	fake
gossipcop-8910224421	2	fake
gossipcop-8912016613	2	fake
gossipcop-8914244598	2	fake
gossipcop-8915089094	1	fake
gossipcop-8916816781	2	fake
gossipcop-8921655125	4	fake
gossipcop-8922086778	2	fake
gossipcop-8923507774	1	fake
gossipcop-8923883032	2	fake
gossipcop-8929202488	2	fake
gossipcop-893288819	5	fake
gossipcop-8933967802	1	fake
gossipcop-8935099630	3	fake
gossipcop-893978648	1	fake
gossipcop-8940647540	4	fake
gossipcop-8940932786	2	fake
gossipcop-8945634561	1	fake
gossipcop-8953282482	0	fake
gossipcop-8954597388	1	fake
gossipcop-8958190944	2	fake
gossipcop-8959991452	3	fake
gossipcop-8960795420	3	fake
gossipcop-896182376	4	fake
gossipcop-8963237866	1	fake
gossipcop-8967672351	1	fake
gossipcop-8969378695	2	fake
gossipcop-8970313893	2	fake
gossipcop-8971659272	0	fake
gossipcop-8975289821	1	fake
gossipcop-8976766693	1	fake
gossipcop-8978592338	1	fake
gossipcop-8980489693	2	fake
gossipcop-8982221760	3	fake
gossipcop-8983281647	2	fake
gossipcop-8989173860	1	fake
gossipcop-8990141431	0	fake
gossipcop-8990648866	3	fake
gossipcop-8994956638	3	fake
gossipcop-8996311550	3	fake
gossipcop-8997245819	1	fake
gossipcop-9003093106	3	fake
gossipcop-9006484897	1	fake
gossipcop-9008626082	1	fake
gossipcop-9010461723	1	fake
gossipcop-9014768558	3	fake
gossipcop-9016605294	2	fake
gossipcop-9017740875	1	fake
gossipcop-901809614	2	fake
gossipcop-902068207	0	fake
gossipcop-9020898861	4	fake
gossipcop-9024002184	3	fake
gossipcop-9030131193	1	fake
gossipcop-9030237526	2	fake
gossipcop-9030342447	3	fake
gossipcop-9033391557	1	fake
gossipcop-9034651049	2	fake
gossipcop-9034998295	1	fake
gossipcop-9040197271	1	fake
gossipcop-9041236345	2	fake
gossipcop-9048421746	0	fake
gossipcop-905546659	0	fake
gossipcop-9058314786	3	fake
gossipcop-905893319	1	fake
gossipcop-9066951306	1	fake
gossipcop-9067064195	4	fake
gossipcop-9067502868	2	fake
gossipcop-9071930032	4	fake
gossipcop-9074676563	1	fake
gossipcop-9075694215	3	fake
gossipcop-9078944877	2	fake
gossipcop-9080361625	0	fake
gossipcop-9081250232	1	fake
gossipcop-9084395522	3	fake
gossipcop-9084550702	4	fake
gossipcop-9086022608	0	fake
gossipcop-9091201983	2	fake
gossipcop-9093067371	3	fake
gossipcop-9093685718	3	fake
gossipcop-9100336642	2	fake
gossipcop-9101223947	1	fake
gossipcop-9102276141	1	fake
gossipcop-9109637963	3	fake
gossipcop-9110452054	5	fake
gossipcop-9111749094	1	fake
gossipcop-9113561927	4	fake
gossipcop-9115903463	3	fake
gossipcop-9120330831	2	fake
gossipcop-9123307126	1	fake
gossipcop-9124312881	2	fake
gossipcop-9124480502	2	fake
gossipcop-9128415565	2	fake
gossipcop-9131837077	3	fake
gossipcop-9133915026	1	fake
gossipcop-9137276932	3	fake
gossipcop-9138527637	2	fake
gossipcop-9145020847	2	fake
gossipcop-9145317181	2	fake
gossipcop-9147152842	1	fake
gossipcop-9147360879	3	fake
gossipcop-9154457624	1	fake
gossipcop-9155954731	1	fake
gossipcop-915930066	3	fake
gossipcop-9164044001	2	fake
gossipcop-9164697123	5	fake
gossipcop-9165953962	2	fake
gossipcop-9169815700	2	fake
gossipcop-9175178524	1	fake
gossipcop-9175416718	3	fake
gossipcop-9179990800	2	fake
gossipcop-9180203998	3	fake
gossipcop-9180775364	4	fake
gossipcop-9181586514	2	fake
gossipcop-9186072396	3	fake
gossipcop-9186166001	1	fake
gossipcop-9188555877	3	fake
gossipcop-9188797765	2	fake
gossipcop-9188803952	0	fake
gossipcop-9191997037	1	fake
gossipcop-9193321517	4	fake
gossipcop-919334865	3	fake
gossipcop-9199209919	1	fake
gossipcop-9202141658	2	fake
gossipcop-9202757081	3	fake
gossipcop-9204805299	4	fake
gossipcop-920691324	1	fake
gossipcop-9207381893	1	fake
gossipcop-9208827533	2	fake
gossipcop-9208934379	3	fake
gossipcop-9210923660	2	fake
gossipcop-9212719071	2	fake
gossipcop-9213050977	1	fake
gossipcop-9215514933	1	fake
gossipcop-9216826007	0	fake
gossipcop-9217504373	5	fake
gossipcop-9219469405	2	fake
gossipcop-9222651201	1	fake
gossipcop-922305481	0	fake
gossipcop-9223580402	3	fake
gossipcop-922696589	4	fake
gossipcop-9227321368	2	fake
gossipcop-9227872746	2	fake
gossipcop-9233245823	2	fake
gossipcop-9233497353	3	fake
gossipcop-9239107991	2	fake
gossipcop-9239840629	3	fake
gossipcop-9239880847	1	fake
gossipcop-9241303470	2	fake
gossipcop-9245155922	3	fake
gossipcop-9245911842	4	fake
gossipcop-9247749560	2	fake
gossipcop-925089438	3	fake
gossipcop-9251754528	4	fake
gossipcop-9254172601	1	fake
gossipcop-9261424488	2	fake
gossipcop-9268806389	2	fake
gossipcop-9271967854	4	fake
gossipcop-9273190087	3	fake
gossipcop-9275483673	2	fake
gossipcop-9275979993	5	fake
gossipcop-92814312	0	fake
gossipcop-9281478920	2	fake
gossipcop-9283531511	3	fake
gossipcop-9286575789	2	fake
gossipcop-9288489962	3	fake
gossipcop-9289462538	0	fake
gossipcop-9294163823	3	fake
gossipcop-9302133862	2	fake
gossipcop-9304916601	4	fake
gossipcop-9307576075	2	fake
gossipcop-9311146319	3	fake
gossipcop-931200854	3	fake
gossipcop-9318916922	2	fake
gossipcop-9320114358	0	fake
gossipcop-9320862502	1	fake
gossipcop-9324384637	5	fake
gossipcop-9324688033	1	fake
gossipcop-9324729132	2	fake
gossipcop-9326465416	3	fake
gossipcop-9327540025	3	fake
gossipcop-9328842988	1	fake
gossipcop-9333778407	1	fake
gossipcop-9339359485	2	fake
gossipcop-9340207780	2	fake
gossipcop-9347617334	3	fake
gossipcop-9347789838	2	fake
gossipcop-934886245	0	fake
gossipcop-9354279940	1	fake
gossipcop-9354481299	1	fake
gossipcop-9354604651	2	fake
gossipcop-9358567453	1	fake
gossipcop-9359253422	3	fake
gossipcop-9360969741	2	fake
gossipcop-9363320839	3	fake
gossipcop-9363563626	3	fake
gossipcop-936374207	5	fake
gossipcop-9368033663	4	fake
gossipcop-9368089122	5	fake
gossipcop-9368279509	1	fake
gossipcop-937069200	0	fake
gossipcop-9372084354	1	fake
gossipcop-9373746790	3	fake
gossipcop-9376541375	3	fake
gossipcop-9378793595	1	fake
gossipcop-9381045575	0	fake
gossipcop-938843141	4	fake
gossipcop-9391651121	2	fake
gossipcop-9393662304	2	fake
gossipcop-9402304288	2	fake
gossipcop-9404464718	2	fake
gossipcop-9406231872	3	fake
gossipcop-9411510997	1	fake
gossipcop-9417952410	1	fake
gossipcop-941805037	2	fake
gossipcop-9424432182	0	fake
gossipcop-942731695	1	fake
gossipcop-9427551247	3	fake
gossipcop-9428966807	3	fake
gossipcop-9429546606	1	fake
gossipcop-9430581156	1	fake
gossipcop-9435811401	2	fake
gossipcop-9438636824	3	fake
gossipcop-9439787307	3	fake
gossipcop-9441803455	4	fake
gossipcop-9444654745	2	fake
gossipcop-9444794721	7	fake
gossipcop-9446264931	2	fake
gossipcop-9446887225	0	fake
gossipcop-9447768564	3	fake
gossipcop-9452359326	2	fake
gossipcop-9452487280	4	fake
gossipcop-9454452528	3	fake
gossipcop-9458505194	3	fake
gossipcop-9458679059	1	fake
gossipcop-9460427693	2	fake
gossipcop-9463346213	1	fake
gossipcop-9463631797	4	fake
gossipcop-9464392472	2	fake
gossipcop-9469068409	1	fake
gossipcop-9472969256	2	fake
gossipcop-947524835	1	fake
gossipcop-9477146820	4	fake
gossipcop-947881619	2	fake
gossipcop-9479384971	1	fake
gossipcop-94922652	3	fake
gossipcop-9492612180	3	fake
gossipcop-9495293228	2	fake
gossipcop-9496768130	2	fake
gossipcop-9498633927	3	fake
gossipcop-950011086	2	fake
gossipcop-9502187487	2	fake
gossipcop-9503033881	1	fake
gossipcop-9503284683	3	fake
gossipcop-9507197017	2	fake
gossipcop-9507309467	2	fake
gossipcop-9507609004	5	fake
gossipcop-9512010965	2	fake
gossipcop-9512231101	2	fake
gossipcop-951650153	1	fake
gossipcop-9516933793	2	fake
gossipcop-951956357	2	fake
gossipcop-952055476	1	fake
gossipcop-9521617242	1	fake
gossipcop-9523139225	4	fake
gossipcop-9526457926	1	fake
gossipcop-9527596713	3	fake
gossipcop-9533806331	4	fake
gossipcop-9533859944	3	fake
gossipcop-9541171035	1	fake
gossipcop-9541238456	3	fake
gossipcop-9542987813	2	fake
gossipcop-9544662825	2	fake
gossipcop-9544688732	3	fake
gossipcop-9545318801	0	fake
gossipcop-9549141292	2	fake
gossipcop-9550802520	2	fake
gossipcop-9552745968	4	fake
gossipcop-9555947062	8	fake
gossipcop-9562033469	2	fake
gossipcop-9564340701	3	fake
gossipcop-9567500636	2	fake
gossipcop-9568572354	5	fake
gossipcop-9569092095	1	fake
gossipcop-9572815116	4	fake
gossipcop-9574195797	1	fake
gossipcop-9574358029	1	fake
gossipcop-9578489765	1	fake
gossipcop-9579629481	1	fake
gossipcop-9579681666	2	fake
gossipcop-9582227714	5	fake
gossipcop-958341208	2	fake
gossipcop-9583470247	2	fake
gossipcop-958858124	1	fake
gossipcop-9589202718	1	fake
gossipcop-9592645513	0	fake
gossipcop-9612053767	3	fake
gossipcop-9612220159	2	fake
gossipcop-9616140776	3	fake
gossipcop-9619192400	2	fake
gossipcop-9619738313	2	fake
gossipcop-9620372118	3	fake
gossipcop-9621573530	2	fake
gossipcop-9621883806	1	fake
gossipcop-9622956428	1	fake
gossipcop-9625760504	2	fake
gossipcop-9627008778	4	fake
gossipcop-9628268223	0	fake
gossipcop-9631457857	4	fake
gossipcop-9631791734	3	fake
gossipcop-9632038131	2	fake
gossipcop-9633211024	2	fake
gossipcop-9636141965	1	fake
gossipcop-9637093116	2	fake
gossipcop-9639077061	3	fake
gossipcop-9639469508	1	fake
gossipcop-9641079967	3	fake
gossipcop-9650269391	2	fake
gossipcop-9651389426	2	fake
gossipcop-9655844991	2	fake
gossipcop-9657784587	3	fake
gossipcop-9658632569	3	fake
gossipcop-9659734933	2	fake
gossipcop-9662783124	3	fake
gossipcop-9665725384	1	fake
gossipcop-9666073770	2	fake
gossipcop-9666774741	3	fake
gossipcop-967291458	1	fake
gossipcop-9674254373	1	fake
gossipcop-9688342047	4	fake
gossipcop-9690385393	2	fake
gossipcop-9690463003	3	fake
gossipcop-9691355922	2	fake
gossipcop-9692974219	2	fake
gossipcop-969746041	3	fake
gossipcop-9699315351	2	fake
gossipcop-9704751491	2	fake
gossipcop-9705566762	1	fake
gossipcop-9711445957	2	fake
gossipcop-9713275683	4	fake
gossipcop-9715529297	3	fake
gossipcop-9717323243	2	fake
gossipcop-9717771437	2	fake
gossipcop-971921890	2	fake
gossipcop-9721947560	1	fake
gossipcop-9724042069	3	fake
gossipcop-9726744105	3	fake
gossipcop-9732770662	2	fake
gossipcop-9735192794	1	fake
gossipcop-9737431196	2	fake
gossipcop-9737723367	3	fake
gossipcop-9740483458	5	fake
gossipcop-9742496952	2	fake
gossipcop-9746788878	0	fake
gossipcop-9746890701	3	fake
gossipcop-9750435466	3	fake
gossipcop-9754080475	3	fake
gossipcop-9754111525	2	fake
gossipcop-9754344080	3	fake
gossipcop-9756692853	2	fake
gossipcop-9757246280	2	fake
gossipcop-9757300282	2	fake
gossipcop-9760956844	3	fake
gossipcop-9762976980	3	fake
gossipcop-9763411264	1	fake
gossipcop-976775169	1	fake
gossipcop-9767818052	4	fake
gossipcop-976889623	2	fake
gossipcop-977237554	3	fake
gossipcop-9772762855	1	fake
gossipcop-9781131395	1	fake
gossipcop-9782628637	2	fake
gossipcop-9782988141	4	fake
gossipcop-9785680110	6	fake
gossipcop-978739520	2	fake
gossipcop-978960567	3	fake
gossipcop-9789696386	3	fake
gossipcop-9796099387	1	fake
gossipcop-9797842341	1	fake
gossipcop-9798099264	0	fake
gossipcop-9800162301	1	fake
gossipcop-9800211975	4	fake
gossipcop-9808537193	2	fake
gossipcop-9811720113	1	fake
gossipcop-9815439374	4	fake
gossipcop-9817393246	2	fake
gossipcop-9821554836	0	fake
gossipcop-983270375	1	fake
gossipcop-9832756908	1	fake
gossipcop-9834755902	1	fake
gossipcop-9837234192	6	fake
gossipcop-9838996716	2	fake
gossipcop-9842700738	3	fake
gossipcop-9843277966	2	fake
gossipcop-9847720386	3	fake
gossipcop-9852328784	3	fake
gossipcop-9852856645	1	fake
gossipcop-9852868069	6	fake
gossipcop-986281088	1	fake
gossipcop-9866635777	2	fake
gossipcop-9870771160	3	fake
gossipcop-987677530	3	fake
gossipcop-9878194459	3	fake
gossipcop-9879691081	3	fake
gossipcop-9881190298	3	fake
gossipcop-9881862952	2	fake
gossipcop-9882673156	3	fake
gossipcop-9886828867	1	fake
gossipcop-9895751220	1	fake
gossipcop-9896660804	2	fake
gossipcop-9897372498	3	fake
gossipcop-9897418113	4	fake
gossipcop-9901651572	2	fake
gossipcop-9904513008	2	fake
gossipcop-9905067341	1	fake
gossipcop-9905143937	0	fake
gossipcop-9915206962	3	fake
gossipcop-9915756659	4	fake
gossipcop-991937239	1	fake
gossipcop-9926120474	2	fake
gossipcop-9926365246	2	fake
gossipcop-9927326157	4	fake
gossipcop-9929249128	1	fake
gossipcop-9931783040	2	fake
gossipcop-9934318467	3	fake
gossipcop-9938144731	2	fake
gossipcop-9938603260	3	fake
gossipcop-9938984303	2	fake
gossipcop-994194865	1	fake
gossipcop-994232799	5	fake
gossipcop-9943809806	2	fake
gossipcop-9946470464	2	fake
gossipcop-9947661277	2	fake
gossipcop-9948331567	4	fake
gossipcop-9950069387	3	fake
gossipcop-9950542678	3	fake
gossipcop-9952496143	3	fake
gossipcop-9953022225	2	fake
gossipcop-9954676206	2	fake
gossipcop-9955703756	0	fake
gossipcop-9959276960	3	fake
gossipcop-9959829645	2	fake
gossipcop-9962469348	3	fake
gossipcop-9967146701	2	fake
gossipcop-9967416540	3	fake
gossipcop-996800529	2	fake
gossipcop-9970966071	3	fake
gossipcop-9971551403	3	fake
gossipcop-9971833067	3	fake
gossipcop-9972876875	3	fake
gossipcop-9972962159	0	fake
gossipcop-9973153835	2	fake
gossipcop-9976380247	2	fake
gossipcop-9976464501	2	fake
gossipcop-9978137790	2	fake
gossipcop-9981512950	1	fake
gossipcop-9981644007	3	fake
gossipcop-9983683681	2	fake
gossipcop-9985800337	3	fake
gossipcop-9986525919	4	fake
gossipcop-9989228665	4	fake
gossipcop-9994438576	2	fake
gossipcop-9997057215	2	fake
gossipcop-541230	4	real
