ID	mu_sentence	mu_verb_phrase	mu_noun_phrase	sd_sentence	sd_verb_phrase	sd_noun_phrase	iqr_sentence	iqr_verb_phrase	iqr_noun_phrase	num_verb_phrase	label
gossipcop-5676936066	11	0	5.111111111111111	0	0	2.6851213274654606	0	0	4	1	fake
gossipcop-567879122	10	5.5	4.4	0	0.5	2.33238075793812	0	0.5	1	2	fake
gossipcop-5680002710	8	5	4.166666666666667	0	0	1.6749792701868151	0	0	2.25	1	fake
gossipcop-5684400921	8	6	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-5687950104	9	6.5	3.25	0	0.5	0.4330127018922193	0	0.5	0.25	2	fake
gossipcop-5691814308	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-5694364219	7	5	4	0	0	1.4142135623730951	0	0	1.5	1	fake
gossipcop-5694632857	10	5.5	4.166666666666667	0	1.5	2.192157739660984	0	1.5	0.75	2	fake
gossipcop-5695806264	7	4.666666666666667	3.3333333333333335	0	0.4714045207910317	0.7453559924999298	0	0.5	0	3	fake
gossipcop-5697459911	14	8	3	0	2.449489742783178	0	0	3	0	5	fake
gossipcop-5705065905	7	4.5	3.25	0	0.5	0.4330127018922193	0	0.5	0.25	2	fake
gossipcop-5706082535	14	8.6	3.1666666666666665	0	2.4166091947189146	0.3726779962499649	0	3	0	5	fake
gossipcop-5710365874	8	5	3	0	0	0	0	0	0	1	fake
gossipcop-571249583	8	5	3	0	1	0	0	1	0	2	fake
gossipcop-5713918011	7	0	4	0	0	1.224744871391589	0	0	1.5	1	fake
gossipcop-5716738084	10	5.5	5	0	0.5	2.8284271247461903	0	0.5	3	2	fake
gossipcop-5722368574	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-5722761061	5	0	3.5	0	0	0.5	0	0	0.5	1	fake
gossipcop-5724243419	7	5	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-5725071390	6	0	3	0	0	0	0	0	0	1	fake
gossipcop-5728083464	10	5.666666666666667	3	0	1.699673171197595	0	0	2	0	3	fake
gossipcop-5731804785	10	6.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-573344559	15	9.75	3	0	2.5860201081971503	0	0	3.25	0	4	fake
gossipcop-5738860188	9	7	3.4	0	0	0.8	0	0	0	1	fake
gossipcop-5743286033	7	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-5744599732	8	4.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-574466178	7	0	4	0	0	1.1547005383792515	0	0	1.75	1	fake
gossipcop-5745570521	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-5749702620	10	6.666666666666667	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-5749954827	5.5	5	3.2	1.5	0	0.39999999999999997	1.5	0	0	1	fake
gossipcop-5754687706	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5755116247	5	0	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-5755239230	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-5758053477	8	4.333333333333333	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-575826775	6	3.5	3.3333333333333335	0	0.5	0.4714045207910317	0	0.5	0.5	2	fake
gossipcop-5758402466	10	6.5	3.5714285714285716	0	1.5	0.7284313590846836	0	1	1	4	fake
gossipcop-5760265006	10	6	4	0	2	1.7320508075688772	0	2	1	2	fake
gossipcop-5760931012	13	9	5.5	0	2	3.1622776601683795	0	2	3.75	2	fake
gossipcop-5762367466	11	6.666666666666667	3.7142857142857144	0	2.6246692913372702	1.1605769149479943	0	3	1	3	fake
gossipcop-5765775499	9	7	3.8	0	0	1.16619037896906	0	0	1	1	fake
gossipcop-5766393485	10	7	3.3333333333333335	0	1	0.4714045207910317	0	1	0.5	2	fake
gossipcop-5766538446	10	7	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-5772408630	8	4	3.2857142857142856	0	0	0.6998542122237652	0	0	0	1	fake
gossipcop-5774381585	8	0	4	0	0	1.0954451150103321	0	0	1	1	fake
gossipcop-5774819182	10	5	4.4	0	0	2.1540659228538015	0	0	1.75	1	fake
gossipcop-577551346	8.5	5.5	3	1.5	1.5	0	1.5	1	0	4	fake
gossipcop-5780624942	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-5783906469	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5787050391	11	9	4.888888888888889	0	0	2.469567863432541	0	0	3	1	fake
gossipcop-5789234276	10	5.5	4.625	0	1.5	2.341874249399399	0	1.5	2.75	2	fake
gossipcop-5790721729	6	4	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-5793704644	5	0	3.5	0	0	0.5	0	0	0.5	1	fake
gossipcop-5793792268	14	7.25	3	0	3.491060010942235	0	0	5.25	0	4	fake
gossipcop-5797352043	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-5800943860	7.5	5	3.6	0.5	0	1.2000000000000002	0.5	0	0	1	fake
gossipcop-580142370	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-5801724484	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-5806927392	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-580848065	7	0	4.25	0	0	1.299038105676658	0	0	2.25	1	fake
gossipcop-581030355	14	10	4.333333333333333	0	2	2.3213980461973533	0	2	1.25	2	fake
gossipcop-5816677908	10	6.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-5818928266	11	6.666666666666667	3.142857142857143	0	1.699673171197595	0.3499271061118826	0	2	0	3	fake
gossipcop-5819688815	7	5	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-5823896005	6	4	3	0	0	0	0	0	0	1	fake
gossipcop-5824341999	9	7	3.4	0	0	0.8	0	0	0	1	fake
gossipcop-5824584587	10	5.5	4.4	0	0.5	2.33238075793812	0	0.5	1	2	fake
gossipcop-5827508224	6	0	3.6	0	0	0.8	0	0	1	1	fake
gossipcop-5828309336	9	4.666666666666667	3	0	0.9428090415820634	0	0	1	0	3	fake
gossipcop-5828892457	11	5.333333333333333	4.4	0	1.247219128924647	2.8000000000000003	0	1.5	0	3	fake
gossipcop-5832684435	10	5.666666666666667	3	0	1.699673171197595	0	0	2	0	3	fake
gossipcop-5832793600	9	0	4.571428571428571	0	0	1.9897697538834458	0	0	3	1	fake
gossipcop-5834689978	11	5.5	4.125	0	1.5	2.315032397181517	0	1.5	0.5	2	fake
gossipcop-5835779872	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5835983458	8	3.5	5	0	0.5	2	0	0.5	2	2	fake
gossipcop-5840642713	8	5	4	0	1	1.224744871391589	0	1	1.5	2	fake
gossipcop-5844292844	11	7	3.2	0	1.224744871391589	0.39999999999999997	0	1.5	0	4	fake
gossipcop-5845005391	6	0	3	0	0	0	0	0	0	1	fake
gossipcop-5846125151	9	7	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-5852306440	8	0	3.75	0	0	1.299038105676658	0	0	0.75	1	fake
gossipcop-585679277	11	7.333333333333333	3.6	0	1.247219128924647	0.8	0	1.5	1	3	fake
gossipcop-5860144727	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5864896208	13	8	3.5714285714285716	0	2.5495097567963922	1.049781318335648	0	2.5	0.5	4	fake
gossipcop-5865271192	9	0	4	0	0	1.4142135623730951	0	0	1	1	fake
gossipcop-5865511589	9	0	4.5	0	0	1.8708286933869707	0	0	2.5	1	fake
gossipcop-5866775064	13	9.5	5.5	0	0.5	3.253203549323856	0	0.5	3.5	2	fake
gossipcop-5867003287	10	6.333333333333333	3.2	0	1.247219128924647	0.39999999999999997	0	1.5	0	3	fake
gossipcop-5869226639	6	4	3	0	0	0	0	0	0	1	fake
gossipcop-5872003026	12	8	5	0	0	2.886751345948129	0	0	2.5	1	fake
gossipcop-5874560790	8	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-5875692446	6.5	6	3.5	1.5	0	0.7637626158259734	1.5	0	0.75	1	fake
gossipcop-5876471599	10	0	4.166666666666667	0	0	1.8633899812498245	0	0	1.5	1	fake
gossipcop-5877863085	7	6.333333333333333	3.142857142857143	3	1.247219128924647	0.3499271061118826	3	1.5	0	3	fake
gossipcop-5880295549	11	6.666666666666667	3.2	0	1.699673171197595	0.39999999999999997	0	2	0	3	fake
gossipcop-5881128002	7	3.5	3	0	0.5	0	0	0.5	0	2	fake
gossipcop-5883886565	9	7	3.7142857142857144	0	0	1.1605769149479943	0	0	1	1	fake
gossipcop-5884179925	10	6	4	0	2	1.5275252316519468	0	2	1.5	2	fake
gossipcop-5886617783	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-5886871112	7	0	4.2	0	0	1.16619037896906	0	0	2	1	fake
gossipcop-5889346481	11	6.2	3.3333333333333335	0	2.1354156504062622	0.4714045207910317	0	3	0.5	5	fake
gossipcop-5896792059	11	7	3.6	0	2.160246899469287	0.8	0	2.5	1	3	fake
gossipcop-5897290884	11	6.333333333333333	4.166666666666667	0	1.247219128924647	2.608745973749755	0	1.5	0	3	fake
gossipcop-5898401316	10	4	4.666666666666667	0	0	2.2110831935702664	0	0	2	1	fake
gossipcop-590441805	11	7	3.5714285714285716	0	1.4142135623730951	0.9035079029052513	0	1.5	1	3	fake
gossipcop-5905235038	8	4	4	0	0	1.4142135623730951	0	0	1.5	1	fake
gossipcop-5906417034	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-5913668852	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-5913883000	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-5918373456	10	5.333333333333333	4.2	0	1.247219128924647	2.4000000000000004	0	1.5	0	3	fake
gossipcop-5922300529	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-5923061018	6	4	3	0	0	0	0	0	0	1	fake
gossipcop-5924693724	8	0	4.111111111111111	0	0	1.4487116456005886	0	0	2	1	fake
gossipcop-5926371631	6	0	3.6	0	0	0.8	0	0	1	1	fake
gossipcop-5927152906	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5928759492	9	5	4	0	0	1.8257418583505538	0	0	0.75	1	fake
gossipcop-5931255794	7	4.5	3	0	0.5	0	0	0.5	0	2	fake
gossipcop-5931400853	10	0	4.25	0	0	2.222048604328897	0	0	1	1	fake
gossipcop-5934747636	9	7	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-5937738884	9	0	4.571428571428571	0	0	1.9897697538834458	0	0	3	1	fake
gossipcop-5939289570	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-5939824224	13	6.666666666666667	6.5	0	1.699673171197595	3.774917217635375	0	2	6	3	fake
gossipcop-5943125367	9	5.333333333333333	3.5	0	1.699673171197595	0.8660254037844386	0	2	0.5	3	fake
gossipcop-5944505835	5	0	3.5	0	0	0.5	0	0	0.5	1	fake
gossipcop-5945307777	12	8	4.5	0	2	2.598076211353316	0	2	1.5	2	fake
gossipcop-5945687406	5	0	3.5	0	0	0.5	0	0	0.5	1	fake
gossipcop-594570426	10	7	3.6	0	1	0.8	0	1	1	2	fake
gossipcop-59475133	10	4.75	3	0	1.479019945774904	0	0	1.75	0	4	fake
gossipcop-5954149601	8	0	4.2	0	0	1.6	0	0	2	1	fake
gossipcop-5954804067	9	5	4.6	0	0	2.0591260281974	0	0	3	1	fake
gossipcop-595491190	9	7	3.4	0	0	0.8	0	0	0	1	fake
gossipcop-59586871	7	4	3	0	0	0	0	0	0	1	fake
gossipcop-5965482659	13	8.25	3.3333333333333335	0	1.920286436967152	0.4714045207910317	0	2.75	0.5	4	fake
gossipcop-5969232688	11	9	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5976442423	11	7.5	4.5	0	0.5	2.565800719723442	0	0.5	1.5	2	fake
gossipcop-5977707329	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-5977786433	7	0	4	0	0	1.224744871391589	0	0	1.5	1	fake
gossipcop-5979697041	10	5.5	3.2	0	2.0615528128088303	0.39999999999999997	0	3.5	0	4	fake
gossipcop-5984430872	8	0	4.166666666666667	0	0	1.462494064565354	0	0	1.75	1	fake
gossipcop-5985147066	15	12	5.916666666666667	0	0	4.050891534245545	0	0	5.5	1	fake
gossipcop-5986384765	7	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-5987252847	7	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-5989177922	8	5	3	0	1	0	0	1	0	2	fake
gossipcop-5992379516	8	6	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-5993488783	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-5994484144	8	5	3.6666666666666665	0	1	0.9428090415820634	0	1	1	2	fake
gossipcop-599753497	8	0	4.166666666666667	0	0	1.462494064565354	0	0	1.75	1	fake
gossipcop-5998258473	8	6	3	0	0	0	0	0	0	1	fake
gossipcop-5998789928	6	4	3	0	0	0	0	0	0	1	fake
gossipcop-6006670857	5.5	0	3	0.5	0	0	0.5	0	0	1	fake
gossipcop-6007489778	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6010530745	9	0	4.75	0	0	2.0463381929681126	0	0	2.75	1	fake
gossipcop-6013555346	9	7	3.4	0	0	0.8	0	0	0	1	fake
gossipcop-6013813420	10	4	5	0	0	2.8284271247461903	0	0	3	1	fake
gossipcop-6015120299	6.5	4.5	3.75	0.5	0.5	0.82915619758885	0.5	0.5	1.25	2	fake
gossipcop-6018339028	5	0	3.5	0	0	0.5	0	0	0.5	1	fake
gossipcop-601876373	7	4.5	3	0	0.5	0	0	0.5	0	2	fake
gossipcop-6021814191	12	9	4.2	0	0	1.6	0	0	2	1	fake
gossipcop-6026676940	9	0	4.285714285714286	0	0	1.8294640678379568	0	0	2	1	fake
gossipcop-6030823679	5	0	3	0	0	0	0	0	0	1	fake
gossipcop-6031013673	17	7	6.714285714285714	0	1.5811388300841898	5.091008480344417	0	2.5	6.5	4	fake
gossipcop-6035324631	8	0	3.6	0	0	1.2000000000000002	0	0	0	1	fake
gossipcop-6036532804	7	5	3.2	0	0	0.39999999999999997	0	0	0	1	fake
gossipcop-6037147922	13	8.666666666666666	4.5	0	1.699673171197595	2.565800719723442	0	2	1.5	3	fake
gossipcop-6041037878	14	8.666666666666666	5.4	0	1.247219128924647	3.8781438859330635	0	1.5	2	3	fake
gossipcop-6042070700	11	9	4	0	0	1.5275252316519468	0	0	1.5	1	fake
gossipcop-6044982799	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-6045778417	12	7	4.4	0	2.160246899469287	2.33238075793812	0	2.5	1	3	fake
gossipcop-6048462622	6.5	3	3.5	0.5	0	0.7637626158259734	0.5	0	0.75	1	fake
gossipcop-6049574291	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6051845337	12	7	4	0	2.5495097567963922	1.4142135623730951	0	2.5	1.5	4	fake
gossipcop-6052102342	7	7	3.7142857142857144	2	0	1.1605769149479943	2	0	1	1	fake
gossipcop-6054176546	8.5	5.571428571428571	4.363636363636363	3.5	1.5907898179514348	2.5680812530591886	3.5	3	1	7	fake
gossipcop-6057351604	5.5	0	3.25	0.5	0	0.4330127018922193	0.5	0	0.25	1	fake
gossipcop-6058088749	6.5	6	3.5714285714285716	1.5	0	0.7284313590846836	1.5	0	1	1	fake
gossipcop-6061450135	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-6061819854	7	5	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6062748853	13	5.8	3.6	0	2.4819347291981715	1.2000000000000002	0	3	0	5	fake
gossipcop-606633573	10	3	4.333333333333333	0	0	1.9436506316151003	0	0	2	1	fake
gossipcop-6068765070	10	4.75	4.5	0	1.479019945774904	2.598076211353316	0	1.75	1.5	4	fake
gossipcop-6071391632	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6072138753	10	6.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-607558250	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-6080423508	9	5.333333333333333	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-6081419100	9	3.5	3.5	0	0.5	0.7637626158259734	0	0.5	0.75	2	fake
gossipcop-6084281104	8	0	4.5	0	0	1.6072751268321592	0	0	2.75	1	fake
gossipcop-6088789519	15	7.25	4.4	0	3.491060010942235	2.8000000000000003	0	3.75	0	4	fake
gossipcop-6090353237	14	8.5	3.3333333333333335	0	2.29128784747792	0.7453559924999298	0	3	0	4	fake
gossipcop-609522805	8	5	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6098748582	14	8	6.666666666666667	0	0.816496580927726	4.189935029992178	0	1	7	3	fake
gossipcop-6100799526	7	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-6102441969	11	7	3	0	1.5811388300841898	0	0	2.5	0	4	fake
gossipcop-6105083560	7	5	3.6666666666666665	0	0	0.7453559924999298	0	0	1	1	fake
gossipcop-6106762038	8	4.5	4.333333333333333	0	0.5	1.8856180831641267	0	0.5	2	2	fake
gossipcop-6107877588	5	0	4	0	0	0	0	0	0	1	fake
gossipcop-610873029	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-6108996724	7	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-6111365103	11	6.666666666666667	3	0	1.699673171197595	0	0	2	0	3	fake
gossipcop-6117155029	5.5	3.5	3.4	0.5	0.5	0.4898979485566356	0.5	0.5	1	2	fake
gossipcop-6117838651	9	5.333333333333333	4.25	0	1.247219128924647	2.165063509461097	0	1.5	1.25	3	fake
gossipcop-6119648970	9	5.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-6122226398	6	0	3.8	0	0	0.7483314773547882	0	0	1	1	fake
gossipcop-6125425647	11	7	3	0	2.160246899469287	0	0	2.5	0	3	fake
gossipcop-612903133	13	6.5	4.8	0	2.0615528128088303	3.6000000000000005	0	3.5	0	4	fake
gossipcop-6131424024	10	6	3.142857142857143	0	1.224744871391589	0.34992710611188266	0	1.5	0	4	fake
gossipcop-6132966048	12	0	5.125	0	0	3.179524335494226	0	0	3.25	1	fake
gossipcop-6140331810	12	4.333333333333333	5.625	0	1.247219128924647	3.42554740151118	0	1.5	6.25	3	fake
gossipcop-6142392840	7	0	4.2	0	0	1.16619037896906	0	0	2	1	fake
gossipcop-6143577855	12	6.5	3	0	2.0615528128088303	0	0	3.5	0	4	fake
gossipcop-614417812	9	6.5	3.5	0	0.5	0.7637626158259734	0	0.5	0.75	2	fake
gossipcop-6147173555	12	6	3.3333333333333335	0	1.5811388300841898	0.7453559924999298	0	2.5	0	4	fake
gossipcop-6147600959	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6148217609	15	7	6.5	0	2.449489742783178	4.645786621588784	0	3	7	3	fake
gossipcop-6157193528	10	5.5	4.4	0	0.5	2.33238075793812	0	0.5	1	2	fake
gossipcop-6159229395	7	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-6159926993	9	6	4	0	0	2	0	0	0	1	fake
gossipcop-6165861684	14	9	3.2857142857142856	0	2.7386127875258306	0.6998542122237652	0	4	0	4	fake
gossipcop-6166126691	9	3.6666666666666665	4	0	0.4714045207910317	1.5491933384829668	0	0.5	1	3	fake
gossipcop-6168578475	11	6.2	3	0	1.7204650534085253	0	0	2	0	5	fake
gossipcop-6174186742	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6175737506	11	5.5	5.6	0	0.5	3.2	0	0.5	6	2	fake
gossipcop-617626656	12	8	3.4	0	1.5811388300841898	0.66332495807108	0	2.5	0.75	4	fake
gossipcop-6177735072	8	6	4.25	0	0	1.6393596310755	0	0	1.75	1	fake
gossipcop-6178465486	9	4.333333333333333	3.857142857142857	0	0.4714045207910317	1.456862718169367	0	0.5	1	3	fake
gossipcop-6181345214	6	3	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6183074396	9	4	3.857142857142857	0	0	1.456862718169367	0	0	1	1	fake
gossipcop-6183599706	7	0	3.6	0	0	0.8	0	0	1	1	fake
gossipcop-6188649288	9	0	4	0	0	1.699673171197595	0	0	1	1	fake
gossipcop-6200462930	7	0	4	0	0	1.224744871391589	0	0	1.5	1	fake
gossipcop-6204853205	9	5.333333333333333	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-6207731673	6	3	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-6210885194	10	7	4.625	0	0	2.341874249399399	0	0	2.75	1	fake
gossipcop-621464173	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6217155245	10	5.666666666666667	3.375	0	1.699673171197595	0.6959705453537527	0	2	0.25	3	fake
gossipcop-6221519484	6	4	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-622245969	8.5	7.5	4.5	3.5	2.5	2.345207879911715	3.5	2.5	2	2	fake
gossipcop-6223301313	7.5	5	5	3.5	1	2.449489742783178	3.5	1	3	2	fake
gossipcop-6225895099	11	6.5	4	0	2.5	1.7320508075688772	0	2.5	1	2	fake
gossipcop-6226639736	10	6.666666666666667	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-6227263697	11	7	3	0	1.5811388300841898	0	0	2.5	0	4	fake
gossipcop-6229080761	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-6230597261	8	5.5	3	0	0.5	0	0	0.5	0	2	fake
gossipcop-6231788357	9	7	3.4285714285714284	0	0	0.7284313590846836	0	0	0.5	1	fake
gossipcop-6232432879	5	0	3	0	0	0	0	0	0	1	fake
gossipcop-6237865101	12	7.5	3.3333333333333335	0	1.5	0.7453559924999298	0	1.5	0	2	fake
gossipcop-6239092761	7	0	3.8	0	0	1.16619037896906	0	0	1	1	fake
gossipcop-6245785162	9	5.5	3.25	0	1.5	0.4330127018922193	0	1.5	0.25	2	fake
gossipcop-6246046280	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6246680213	11	7	4.25	0	2	2.165063509461097	0	2	1.25	2	fake
gossipcop-624893415	9.5	6	4.2	0.5	0.7071067811865476	2.4000000000000004	0.5	0.5	0	4	fake
gossipcop-6248988606	7	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6250034139	8	5	3	0	0	0	0	0	0	1	fake
gossipcop-6251169316	11	0	4.555555555555555	0	0	2.3147407395555177	0	0	2	1	fake
gossipcop-6251256750	6	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6252939830	10	7	3.6	0	0	0.8	0	0	1	1	fake
gossipcop-6253888637	8	5	3.8333333333333335	0	0	1.0671873729054748	0	0	1	1	fake
gossipcop-6254693630	7	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-6255257999	7.5	4.333333333333333	4	1.5	0.4714045207910317	2	1.5	0.5	0	3	fake
gossipcop-6258366830	7	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-6259225104	10	5.5	4.4	0	0.5	2.33238075793812	0	0.5	1	2	fake
gossipcop-6260287579	10	5.666666666666667	3	0	1.699673171197595	0	0	2	0	3	fake
gossipcop-6266597374	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-6269709562	9	0	4.571428571428571	0	0	1.9897697538834458	0	0	3	1	fake
gossipcop-6277141203	9	4.5	3.875	0	0.5	1.6909686573085854	0	0.5	0.5	2	fake
gossipcop-628139482	8.5	5.5	4	0.5	0.5	1.5491933384829668	0.5	0.5	1	2	fake
gossipcop-6281656927	7	5	3.4	0	0	0.4898979485566356	0	0	1	1	fake
gossipcop-6283185000	13	7	5	0	4	2.5298221281347035	0	4	4	2	fake
gossipcop-6286005813	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-6289822624	10	6.333333333333333	3.2	0	1.247219128924647	0.39999999999999997	0	1.5	0	3	fake
gossipcop-6291797019	7	0	3.75	0	0	1.299038105676658	0	0	0.75	1	fake
gossipcop-6294819408	8	0	4.2	0	0	1.6	0	0	2	1	fake
gossipcop-6303501327	10	5.5	4.2	0	0.5	2.4000000000000004	0	0.5	0	2	fake
gossipcop-6305593235	13	10	4	0	1	1.5275252316519468	0	1	1.5	2	fake
gossipcop-631419161	6	4	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-6314621161	8	3	3.75	0	0	0.82915619758885	0	0	1.25	1	fake
gossipcop-6318265526	9	4	4.285714285714286	1	0	2.1852940772540506	1	0	1.5	1	fake
gossipcop-6328140489	10	0	4.4	0	0	1.9595917942265424	0	0	2	1	fake
gossipcop-6328436793	8	5.5	3.2	0	0.5	0.39999999999999997	0	0.5	0	2	fake
gossipcop-6330867980	6	4	3	0	0	0	0	0	0	1	fake
gossipcop-6334503716	8	4.666666666666667	3	0	1.247219128924647	0	0	1.5	0	3	fake
gossipcop-6337179591	9	6	3.1666666666666665	0	0.816496580927726	0.3726779962499649	0	1	0	3	fake
gossipcop-6337200571	7	3	4	0	0	1.1547005383792515	0	0	1.75	1	fake
gossipcop-6344960812	7	5	4	0	0	1.4142135623730951	0	0	1.5	1	fake
gossipcop-6345761457	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-6345913771	10	5	4.285714285714286	0	0	2.050385727772475	0	0	2	1	fake
gossipcop-6348556752	12	7.5	3.2	0	1.8027756377319946	0.39999999999999997	0	2	0	4	fake
gossipcop-6352193771	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6355820328	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	fake
gossipcop-6360156211	12	10	3.142857142857143	0	0	0.3499271061118826	0	0	0	1	fake
gossipcop-6360827804	8	6	3.5	0	0	0.8660254037844386	0	0	0.5	1	fake
gossipcop-636163417	8	5.5	3.2	0	0.5	0.39999999999999997	0	0.5	0	2	fake
gossipcop-6364120872	7	7	3.4285714285714284	2	0	0.7284313590846836	2	0	0.5	1	fake
gossipcop-636852673	9	3.5	5.5	0	0.5	2.5	0	0.5	2.5	2	fake
gossipcop-6370587454	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	fake
gossipcop-6375307541	7.5	4.75	3	2.5	2.0463381929681126	0	2.5	2.75	0	4	fake
gossipcop-6378885694	8	5.5	3	0	0.5	0	0	0.5	0	2	fake
gossipcop-6380258893	10	6	4.75	0	0	2.48746859276655	0	0	2.25	1	fake
gossipcop-638352392	7	5	3	0	0	0	0	0	0	1	fake
gossipcop-6390349792	8	0	4.705882352941177	3	0	2.320362696860708	3	0	3	1	fake
gossipcop-6390608108	11	5.333333333333333	4.333333333333333	0	2.6246692913372702	1.8856180831641267	0	3	2	3	fake
gossipcop-6393096526	8	0	3.25	0	0	0.4330127018922193	0	0	0.25	1	fake
gossipcop-639387307	11	7.5	3.142857142857143	0	1.5	0.3499271061118826	0	1.5	0	2	fake
gossipcop-639610661	7	0	4	0	0	1.2649110640673518	0	0	2	1	fake
gossipcop-6399415850	9	4.75	3	0	1.479019945774904	0	0	1.75	0	4	fake
gossipcop-6402144755	4	0	3	0	0	0	0	0	0	1	fake
gossipcop-640447057	11	9	3.625	0	0	1.1110243021644486	0	0	0.5	1	fake
