ID	NER	label
gossipcop-8015619251	31	fake
gossipcop-8017572914	78	fake
gossipcop-8017669544	2	fake
gossipcop-8018481296	156	fake
gossipcop-8021032353	13	fake
gossipcop-8029018483	27	fake
gossipcop-8035823483	35	fake
gossipcop-8039891728	30	fake
gossipcop-8040274102	47	fake
gossipcop-8044555175	61	fake
gossipcop-8046287196	50	fake
gossipcop-8046633098	86	fake
gossipcop-8047164046	51	fake
gossipcop-8050670484	97	fake
gossipcop-8052204728	69	fake
gossipcop-8055383376	59	fake
gossipcop-8059550357	42	fake
gossipcop-8062993256	83	fake
gossipcop-8064008022	8	fake
gossipcop-8066502884	22	fake
gossipcop-8068437613	37	fake
gossipcop-8069919219	332	fake
gossipcop-8074971162	50	fake
gossipcop-807502947	66	fake
gossipcop-8079114380	142	fake
gossipcop-8081154837	22	fake
gossipcop-8082245755	22	fake
gossipcop-808536128	130	fake
gossipcop-808911989	61	fake
gossipcop-8089277689	68	fake
gossipcop-8089926383	9	fake
gossipcop-8092575981	246	fake
gossipcop-809829695	6	fake
gossipcop-8098438027	133	fake
gossipcop-8099376883	102	fake
gossipcop-8101257614	71	fake
gossipcop-8104237136	58	fake
gossipcop-8105884993	44	fake
gossipcop-8106461875	52	fake
gossipcop-8107039710	47	fake
gossipcop-8109991618	185	fake
gossipcop-8115207261	112	fake
gossipcop-8117477556	30	fake
gossipcop-8123589625	55	fake
gossipcop-8125535833	27	fake
gossipcop-8126073985	20	fake
gossipcop-8129430513	58	fake
gossipcop-8131275727	46	fake
gossipcop-8136305724	60	fake
gossipcop-8137449994	358	fake
gossipcop-81380989	86	fake
gossipcop-8139891112	31	fake
gossipcop-8142169539	60	fake
gossipcop-8143064937	62	fake
gossipcop-8143890330	138	fake
gossipcop-8149933477	39	fake
gossipcop-8152279947	35	fake
gossipcop-8155202222	116	fake
gossipcop-8156946150	42	fake
gossipcop-815778378	29	fake
gossipcop-8158264241	73	fake
gossipcop-8161078001	44	fake
gossipcop-8161706680	7	fake
gossipcop-8164038364	58	fake
gossipcop-8165397612	54	fake
gossipcop-8165873356	71	fake
gossipcop-8166151438	550	fake
gossipcop-8172018375	0	fake
gossipcop-8174803770	26	fake
gossipcop-8175330411	111	fake
gossipcop-8179874708	63	fake
gossipcop-817991122	1754	fake
gossipcop-8181948121	16	fake
gossipcop-8192653419	68	fake
gossipcop-8193984199	35	fake
gossipcop-819648054	13	fake
gossipcop-8198293142	185	fake
gossipcop-8201861970	61	fake
gossipcop-8201978839	53	fake
gossipcop-8206663318	62	fake
gossipcop-8207524577	37	fake
gossipcop-8209573899	95	fake
gossipcop-8210923472	77	fake
gossipcop-8210999726	74	fake
gossipcop-8213611378	48	fake
gossipcop-8215665964	64	fake
gossipcop-821743854	69	fake
gossipcop-821748106	72	fake
gossipcop-8221428510	51	fake
gossipcop-8221846371	92	fake
gossipcop-8230150549	18	fake
gossipcop-8230458539	272	fake
gossipcop-8230903947	50	fake
gossipcop-8237685246	29	fake
gossipcop-8241683954	85	fake
gossipcop-8244925051	12	fake
gossipcop-8249025638	57	fake
gossipcop-8258400710	312	fake
gossipcop-8258455486	96	fake
gossipcop-8258563789	47	fake
gossipcop-8262257490	258	fake
gossipcop-8266119280	13	fake
gossipcop-82682055	66	fake
gossipcop-8269768863	84	fake
gossipcop-8272133353	82	fake
gossipcop-8276559596	120	fake
gossipcop-8280929744	93	fake
gossipcop-8281889924	36	fake
gossipcop-8282284701	47	fake
gossipcop-8287261872	61	fake
gossipcop-829299488	45	fake
gossipcop-8299029764	19	fake
gossipcop-8300023940	68	fake
gossipcop-8303168859	2	fake
gossipcop-830455484	44	fake
gossipcop-8306496840	7	fake
gossipcop-8306634484	0	fake
gossipcop-8309884782	69	fake
gossipcop-8312908487	3	fake
gossipcop-831301533	61	fake
gossipcop-8315398096	46	fake
gossipcop-8318775655	100	fake
gossipcop-832300074	505	fake
gossipcop-8326637037	64	fake
gossipcop-8326745047	75	fake
gossipcop-8327439050	113	fake
gossipcop-8328989251	37	fake
gossipcop-8329990493	64	fake
gossipcop-8330581018	41	fake
gossipcop-8332264638	147	fake
gossipcop-8339248612	63	fake
gossipcop-8343609291	3	fake
gossipcop-8344705765	10	fake
gossipcop-834472291	56	fake
gossipcop-8347330267	41	fake
gossipcop-8347611424	94	fake
gossipcop-8349914612	37	fake
gossipcop-8353894138	73	fake
gossipcop-8354549164	27	fake
gossipcop-8356295970	29	fake
gossipcop-8357440556	62	fake
gossipcop-8357945561	404	fake
gossipcop-8360282719	66	fake
gossipcop-8365481521	37	fake
gossipcop-8365993096	52	fake
gossipcop-836640618	13	fake
gossipcop-8370550947	77	fake
gossipcop-8372145117	157	fake
gossipcop-8372874438	1352	fake
gossipcop-8373962867	837	fake
gossipcop-837434561	102	fake
gossipcop-8374643527	104	fake
gossipcop-8376426933	118	fake
gossipcop-837671885	37	fake
gossipcop-8376831160	372	fake
gossipcop-8383689638	76	fake
gossipcop-8385288350	25	fake
gossipcop-8386188284	58	fake
gossipcop-8387711520	38	fake
gossipcop-8391326682	2	fake
gossipcop-8392424140	54	fake
gossipcop-8393658999	2	fake
gossipcop-8394133837	67	fake
gossipcop-83953176	24	fake
gossipcop-8403246308	42	fake
gossipcop-8403500283	13	fake
gossipcop-8408694928	97	fake
gossipcop-8410631215	0	fake
gossipcop-841067410	59	fake
gossipcop-8414767305	5	fake
gossipcop-8418748457	44	fake
gossipcop-8419186492	2	fake
gossipcop-8421669804	68	fake
gossipcop-8423709664	72	fake
gossipcop-842443046	86	fake
gossipcop-8424920276	90	fake
gossipcop-8428178189	75	fake
gossipcop-842937982	6	fake
gossipcop-8429624812	18	fake
gossipcop-8432391122	42	fake
gossipcop-8433113131	44	fake
gossipcop-8433421052	76	fake
gossipcop-8436977031	47	fake
gossipcop-8443114029	45	fake
gossipcop-8444893240	58	fake
gossipcop-844790845	79	fake
gossipcop-8450631162	88	fake
gossipcop-8451664003	5	fake
gossipcop-8455047747	81	fake
gossipcop-8456652125	118	fake
gossipcop-8460897439	12	fake
gossipcop-8465878879	61	fake
gossipcop-846907177	63	fake
gossipcop-8469459935	53	fake
gossipcop-8470956010	66	fake
gossipcop-8474270482	28	fake
gossipcop-8474482797	68	fake
gossipcop-8482372890	82	fake
gossipcop-8483598304	26	fake
gossipcop-84851611	38	fake
gossipcop-8489638104	5	fake
gossipcop-8489729650	78	fake
gossipcop-8492696509	281	fake
gossipcop-8499826036	36	fake
gossipcop-8502495536	8	fake
gossipcop-8503469704	104	fake
gossipcop-8503615273	13	fake
gossipcop-8504440899	253	fake
gossipcop-8507852180	51	fake
gossipcop-8514991057	43	fake
gossipcop-8516436453	291	fake
gossipcop-8518374232	114	fake
gossipcop-8528825029	112	fake
gossipcop-8530020915	81	fake
gossipcop-8534066846	129	fake
gossipcop-8536862358	65	fake
gossipcop-8538278519	60	fake
gossipcop-8542441942	67	fake
gossipcop-8548264974	50	fake
gossipcop-8549232263	47	fake
gossipcop-8553136835	31	fake
gossipcop-8554153078	93	fake
gossipcop-8554430402	76	fake
gossipcop-8556784849	19	fake
gossipcop-8557438579	81	fake
gossipcop-8557480927	60	fake
gossipcop-8559857759	52	fake
gossipcop-8560506152	13	fake
gossipcop-8565682825	45	fake
gossipcop-8568774460	1372	fake
gossipcop-8568881657	66	fake
gossipcop-8569172943	64	fake
gossipcop-8573968227	50	fake
gossipcop-8574470312	249	fake
gossipcop-8581615474	178	fake
gossipcop-8586044284	19	fake
gossipcop-8586162031	16	fake
gossipcop-8594997526	36	fake
gossipcop-8598730691	16	fake
gossipcop-8606143021	69	fake
gossipcop-8609057553	63	fake
gossipcop-8609335343	37	fake
gossipcop-8609432684	19	fake
gossipcop-8611166284	59	fake
gossipcop-8617484084	61	fake
gossipcop-8620094827	42	fake
gossipcop-8621073505	81	fake
gossipcop-8632935108	54	fake
gossipcop-8633373261	60	fake
gossipcop-863456235	395	fake
gossipcop-8637575241	5	fake
gossipcop-8638680608	56	fake
gossipcop-8641048055	23	fake
gossipcop-8643039583	46	fake
gossipcop-864794144	125	fake
gossipcop-8663476446	60	fake
gossipcop-8664298438	29	fake
gossipcop-8664328328	158	fake
gossipcop-8666163098	60	fake
gossipcop-8667569415	55	fake
gossipcop-8678284031	457	fake
gossipcop-8679930999	50	fake
gossipcop-868134635	7	fake
gossipcop-8682242374	68	fake
gossipcop-8684232090	128	fake
gossipcop-8684672120	2	fake
gossipcop-8686267368	40	fake
gossipcop-868767427	87	fake
gossipcop-8687997630	5	fake
gossipcop-8688894238	139	fake
gossipcop-869318083	60	fake
gossipcop-8694179751	934	fake
gossipcop-8695513210	7	fake
gossipcop-8697625230	29	fake
gossipcop-8697896182	86	fake
gossipcop-8702398995	52	fake
gossipcop-8702463823	30	fake
gossipcop-8704950132	48	fake
gossipcop-8706903729	33	fake
gossipcop-8706989772	127	fake
gossipcop-870740908	27	fake
gossipcop-8714667418	4	fake
gossipcop-8715067692	24	fake
gossipcop-8718538426	19	fake
gossipcop-8725795345	22	fake
gossipcop-8729551711	818	fake
gossipcop-873033733	45	fake
gossipcop-873311391	395	fake
gossipcop-8734448038	95	fake
gossipcop-8734494756	49	fake
gossipcop-8738979052	166	fake
gossipcop-8741087043	214	fake
gossipcop-8742809668	9	fake
gossipcop-8744988389	130	fake
gossipcop-8749167814	2	fake
gossipcop-8750519313	56	fake
gossipcop-8753274298	10	fake
gossipcop-8753576237	59	fake
gossipcop-8755915248	29	fake
gossipcop-8757783170	79	fake
gossipcop-8759074840	22	fake
gossipcop-8762765994	92	fake
gossipcop-8763534369	90	fake
gossipcop-8765863965	51	fake
gossipcop-8772209248	179	fake
gossipcop-8773594377	5	fake
gossipcop-8773644100	64	fake
gossipcop-877972081	23	fake
gossipcop-8779895915	78	fake
gossipcop-8781100192	81	fake
gossipcop-8784192070	60	fake
gossipcop-8786715957	243	fake
gossipcop-878724409	89	fake
gossipcop-8789278055	12	fake
gossipcop-8793541744	121	fake
gossipcop-879790994	37	fake
gossipcop-8802902371	101	fake
gossipcop-8805042164	44	fake
gossipcop-8806633639	68	fake
gossipcop-881988237	35	fake
gossipcop-8822451339	13	fake
gossipcop-882459353	127	fake
gossipcop-8828561773	61	fake
gossipcop-8829213246	85	fake
gossipcop-8836111057	26	fake
gossipcop-8840558724	74	fake
gossipcop-884314726	53	fake
gossipcop-8846117589	12	fake
gossipcop-8852162770	55	fake
gossipcop-8854037683	38	fake
gossipcop-8856841965	27	fake
gossipcop-8860079359	47	fake
gossipcop-886118982	18	fake
gossipcop-886177297	50	fake
gossipcop-8865163539	20	fake
gossipcop-8865743828	56	fake
gossipcop-8865847454	161	fake
gossipcop-886883614	34	fake
gossipcop-8871430966	17	fake
gossipcop-8871505752	485	fake
gossipcop-8877042466	47	fake
gossipcop-887882317	157	fake
gossipcop-8882167387	66	fake
gossipcop-8884898167	56	fake
gossipcop-8885333485	61	fake
gossipcop-8886605619	15	fake
gossipcop-8886966654	12	fake
gossipcop-8887202012	57	fake
gossipcop-8887454037	91	fake
gossipcop-8889799564	28	fake
gossipcop-8892524070	171	fake
gossipcop-8893465481	82	fake
gossipcop-8897143051	66	fake
gossipcop-8900043358	15	fake
gossipcop-8901380197	64	fake
gossipcop-8904410755	159	fake
gossipcop-8904858137	73	fake
gossipcop-8910224421	36	fake
gossipcop-8912016613	10	fake
gossipcop-8914244598	46	fake
gossipcop-8915089094	130	fake
gossipcop-8916816781	26	fake
gossipcop-8921655125	172	fake
gossipcop-8922086778	32	fake
gossipcop-8923507774	42	fake
gossipcop-8923883032	79	fake
gossipcop-8929202488	2	fake
gossipcop-893288819	77	fake
gossipcop-8933967802	11	fake
gossipcop-8935099630	84	fake
gossipcop-893978648	1047	fake
gossipcop-8940647540	52	fake
gossipcop-8940932786	29	fake
gossipcop-8945634561	15	fake
gossipcop-8953282482	5	fake
gossipcop-8954597388	69	fake
gossipcop-8958190944	19	fake
gossipcop-8959991452	123	fake
gossipcop-8960795420	55	fake
gossipcop-896182376	41	fake
gossipcop-8963237866	41	fake
gossipcop-8967672351	60	fake
gossipcop-8969378695	224	fake
gossipcop-8970313893	3	fake
gossipcop-8971659272	34	fake
gossipcop-8975289821	71	fake
gossipcop-8976766693	71	fake
gossipcop-8978592338	85	fake
gossipcop-8980489693	30	fake
gossipcop-8982221760	69	fake
gossipcop-8983281647	23	fake
gossipcop-8989173860	13	fake
gossipcop-8990141431	88	fake
gossipcop-8990648866	66	fake
gossipcop-8994956638	13	fake
gossipcop-8996311550	22	fake
gossipcop-8997245819	68	fake
gossipcop-9003093106	36	fake
gossipcop-9006484897	63	fake
gossipcop-9008626082	30	fake
gossipcop-9010461723	93	fake
gossipcop-9014768558	59	fake
gossipcop-9016605294	611	fake
gossipcop-9017740875	24	fake
gossipcop-901809614	18	fake
gossipcop-902068207	0	fake
gossipcop-9020898861	131	fake
gossipcop-9024002184	37	fake
gossipcop-9030131193	167	fake
gossipcop-9030237526	56	fake
gossipcop-9030342447	100	fake
gossipcop-9033391557	158	fake
gossipcop-9034651049	447	fake
gossipcop-9034998295	30	fake
gossipcop-9040197271	7	fake
gossipcop-9041236345	29	fake
gossipcop-9048421746	218	fake
gossipcop-9058314786	46	fake
gossipcop-905893319	76	fake
gossipcop-9066951306	111	fake
gossipcop-9067064195	65	fake
gossipcop-9067502868	16	fake
gossipcop-9071930032	44	fake
gossipcop-9074676563	46	fake
gossipcop-9075694215	67	fake
gossipcop-9078944877	60	fake
gossipcop-9081250232	10	fake
gossipcop-9084395522	30	fake
gossipcop-9084550702	132	fake
gossipcop-9086022608	5	fake
gossipcop-9091201983	56	fake
gossipcop-9093067371	67	fake
gossipcop-9093685718	89	fake
gossipcop-9100336642	62	fake
gossipcop-9101223947	32	fake
gossipcop-9102276141	11	fake
gossipcop-9109637963	151	fake
gossipcop-9110452054	61	fake
gossipcop-9111749094	54	fake
gossipcop-9113561927	77	fake
gossipcop-9115903463	49	fake
gossipcop-9120330831	179	fake
gossipcop-9123307126	82	fake
gossipcop-9124312881	92	fake
gossipcop-9124480502	106	fake
gossipcop-9128415565	47	fake
gossipcop-9131837077	46	fake
gossipcop-9133915026	149	fake
gossipcop-9137276932	71	fake
gossipcop-9138527637	49	fake
gossipcop-9145020847	20	fake
gossipcop-9145317181	68	fake
gossipcop-9147152842	87	fake
gossipcop-9147360879	92	fake
gossipcop-9154457624	41	fake
gossipcop-9155954731	143	fake
gossipcop-915930066	2	fake
gossipcop-9164044001	16	fake
gossipcop-9164697123	75	fake
gossipcop-9165953962	29	fake
gossipcop-9169815700	84	fake
gossipcop-9175178524	7	fake
gossipcop-9175416718	74	fake
gossipcop-9179990800	55	fake
gossipcop-9180203998	19	fake
gossipcop-9180775364	34	fake
gossipcop-9181586514	50	fake
gossipcop-9186072396	63	fake
gossipcop-9186166001	3	fake
gossipcop-9188555877	27	fake
gossipcop-9188797765	3	fake
gossipcop-9188803952	82	fake
gossipcop-9191997037	223	fake
gossipcop-9193321517	75	fake
gossipcop-919334865	72	fake
gossipcop-9199209919	55	fake
gossipcop-9202141658	57	fake
gossipcop-9202757081	107	fake
gossipcop-9204805299	85	fake
gossipcop-920691324	1016	fake
gossipcop-9207381893	79	fake
gossipcop-9208827533	394	fake
gossipcop-9208934379	298	fake
gossipcop-9210923660	11	fake
gossipcop-9212719071	68	fake
gossipcop-9213050977	74	fake
gossipcop-9215514933	76	fake
gossipcop-9216826007	0	fake
gossipcop-9217504373	27	fake
gossipcop-9219469405	66	fake
gossipcop-9222651201	45	fake
gossipcop-922305481	505	fake
gossipcop-9223580402	81	fake
gossipcop-922696589	45	fake
gossipcop-9227321368	84	fake
gossipcop-9227872746	88	fake
gossipcop-9233245823	74	fake
gossipcop-9233497353	42	fake
gossipcop-9239107991	21	fake
gossipcop-9239840629	87	fake
gossipcop-9239880847	28	fake
gossipcop-9241303470	48	fake
gossipcop-9245155922	74	fake
gossipcop-9245911842	107	fake
gossipcop-9247749560	69	fake
gossipcop-925089438	118	fake
gossipcop-9251754528	62	fake
gossipcop-9254172601	22	fake
gossipcop-9261424488	54	fake
gossipcop-9268806389	79	fake
gossipcop-9271967854	10	fake
gossipcop-9273190087	156	fake
gossipcop-9275483673	94	fake
gossipcop-9275979993	344	fake
gossipcop-92814312	1	fake
gossipcop-9281478920	84	fake
gossipcop-9283531511	56	fake
gossipcop-9286575789	34	fake
gossipcop-9288489962	75	fake
gossipcop-9289462538	226	fake
gossipcop-9294163823	58	fake
gossipcop-9302133862	12	fake
gossipcop-9304916601	75	fake
gossipcop-9307576075	57	fake
gossipcop-9311146319	79	fake
gossipcop-931200854	24	fake
gossipcop-9318916922	160	fake
gossipcop-9320114358	9	fake
gossipcop-9320862502	49	fake
gossipcop-9324384637	26	fake
gossipcop-9324688033	26	fake
gossipcop-9324729132	6	fake
gossipcop-9326465416	187	fake
gossipcop-9327540025	49	fake
gossipcop-9328842988	4	fake
gossipcop-9333778407	74	fake
gossipcop-9339359485	48	fake
gossipcop-9340207780	56	fake
gossipcop-9347617334	66	fake
gossipcop-9347789838	42	fake
gossipcop-934886245	196	fake
gossipcop-9354279940	4	fake
gossipcop-9354481299	393	fake
gossipcop-9354604651	236	fake
gossipcop-9358567453	73	fake
gossipcop-9359253422	56	fake
gossipcop-9360969741	35	fake
gossipcop-9363320839	76	fake
gossipcop-9363563626	145	fake
gossipcop-936374207	76	fake
gossipcop-9368033663	65	fake
gossipcop-9368089122	90	fake
gossipcop-9368279509	756	fake
gossipcop-937069200	39	fake
gossipcop-9372084354	30	fake
gossipcop-9373746790	58	fake
gossipcop-9376541375	53	fake
gossipcop-9378793595	934	fake
gossipcop-9381045575	62	fake
gossipcop-938843141	35	fake
gossipcop-9391651121	59	fake
gossipcop-9393662304	36	fake
gossipcop-9402304288	562	fake
gossipcop-9404464718	78	fake
gossipcop-9406231872	61	fake
gossipcop-9411510997	49	fake
gossipcop-9417952410	72	fake
gossipcop-941805037	66	fake
gossipcop-9424432182	82	fake
gossipcop-942731695	39	fake
gossipcop-9427551247	44	fake
gossipcop-9428966807	56	fake
gossipcop-9429546606	55	fake
gossipcop-9430581156	25	fake
gossipcop-9435811401	54	fake
gossipcop-9438636824	157	fake
gossipcop-9439787307	73	fake
gossipcop-9441803455	27	fake
gossipcop-9444654745	57	fake
gossipcop-9444794721	17	fake
gossipcop-9446264931	46	fake
gossipcop-9446887225	233	fake
gossipcop-9447768564	79	fake
gossipcop-9452359326	73	fake
gossipcop-9452487280	7	fake
gossipcop-9454452528	11	fake
gossipcop-9458505194	60	fake
gossipcop-9458679059	968	fake
gossipcop-9460427693	66	fake
gossipcop-9463346213	19	fake
gossipcop-9463631797	61	fake
gossipcop-9464392472	35	fake
gossipcop-9469068409	69	fake
gossipcop-9472969256	58	fake
gossipcop-947524835	24	fake
gossipcop-9477146820	4	fake
gossipcop-947881619	50	fake
gossipcop-9479384971	121	fake
gossipcop-94922652	90	fake
gossipcop-9492612180	20	fake
gossipcop-9495293228	100	fake
gossipcop-9496768130	47	fake
gossipcop-9498633927	13	fake
gossipcop-950011086	87	fake
gossipcop-9502187487	45	fake
gossipcop-9503033881	14	fake
gossipcop-9503284683	81	fake
gossipcop-9507197017	41	fake
gossipcop-9507309467	49	fake
gossipcop-9507609004	47	fake
gossipcop-9512010965	60	fake
gossipcop-9512231101	20	fake
gossipcop-951650153	33	fake
gossipcop-9516933793	27	fake
gossipcop-951956357	45	fake
gossipcop-952055476	138	fake
gossipcop-9521617242	21	fake
gossipcop-9523139225	88	fake
gossipcop-9526457926	127	fake
gossipcop-9527596713	54	fake
gossipcop-9533806331	114	fake
gossipcop-9533859944	78	fake
gossipcop-9541171035	2	fake
gossipcop-9541238456	33	fake
gossipcop-9542987813	97	fake
gossipcop-9544662825	53	fake
gossipcop-9544688732	189	fake
gossipcop-9545318801	121	fake
gossipcop-9549141292	89	fake
gossipcop-9550802520	64	fake
gossipcop-9552745968	55	fake
gossipcop-9555947062	216	fake
gossipcop-9562033469	68	fake
gossipcop-9564340701	54	fake
gossipcop-9567500636	32	fake
gossipcop-9568572354	186	fake
gossipcop-9569092095	61	fake
gossipcop-9572815116	54	fake
gossipcop-9574195797	34	fake
gossipcop-9574358029	85	fake
gossipcop-9578489765	35	fake
gossipcop-9579681666	71	fake
gossipcop-9582227714	59	fake
gossipcop-958341208	51	fake
gossipcop-9583470247	25	fake
gossipcop-958858124	25	fake
gossipcop-9589202718	44	fake
gossipcop-9592645513	8	fake
gossipcop-9612053767	50	fake
gossipcop-9612220159	29	fake
gossipcop-9616140776	71	fake
gossipcop-9619192400	58	fake
gossipcop-9619738313	29	fake
gossipcop-9620372118	37	fake
gossipcop-9621573530	152	fake
gossipcop-9621883806	48	fake
gossipcop-9622956428	60	fake
gossipcop-9625760504	59	fake
gossipcop-9627008778	102	fake
gossipcop-9628268223	25	fake
gossipcop-9631457857	8	fake
gossipcop-9631791734	78	fake
gossipcop-9632038131	47	fake
gossipcop-9633211024	42	fake
gossipcop-9636141965	76	fake
gossipcop-9637093116	31	fake
gossipcop-9639077061	173	fake
gossipcop-9639469508	15	fake
gossipcop-9641079967	57	fake
gossipcop-9650269391	35	fake
gossipcop-9651389426	46	fake
gossipcop-9655844991	628	fake
gossipcop-9657784587	25	fake
gossipcop-9658632569	59	fake
gossipcop-9659734933	344	fake
gossipcop-9662783124	129	fake
gossipcop-9665725384	72	fake
gossipcop-9666073770	171	fake
gossipcop-9666774741	72	fake
gossipcop-967291458	135	fake
gossipcop-9674254373	59	fake
gossipcop-9690385393	23	fake
gossipcop-9690463003	26	fake
gossipcop-9691355922	400	fake
gossipcop-9692974219	64	fake
gossipcop-969746041	71	fake
gossipcop-9699315351	97	fake
gossipcop-9704751491	38	fake
gossipcop-9705566762	28	fake
gossipcop-9711445957	65	fake
gossipcop-9713275683	46	fake
gossipcop-9715529297	52	fake
gossipcop-9717323243	74	fake
gossipcop-9717771437	24	fake
gossipcop-971921890	41	fake
gossipcop-9721947560	34	fake
gossipcop-9724042069	85	fake
gossipcop-9726744105	44	fake
gossipcop-9732770662	44	fake
gossipcop-9735192794	297	fake
gossipcop-9737431196	60	fake
gossipcop-9737723367	142	fake
gossipcop-9740483458	105	fake
gossipcop-9742496952	11	fake
gossipcop-9746788878	17	fake
gossipcop-9746890701	370	fake
gossipcop-9750435466	42	fake
gossipcop-9754080475	59	fake
gossipcop-9754111525	109	fake
gossipcop-9754344080	84	fake
gossipcop-9756692853	305	fake
gossipcop-9757246280	76	fake
gossipcop-9757300282	54	fake
gossipcop-9760956844	114	fake
gossipcop-9762976980	74	fake
gossipcop-9763411264	32	fake
gossipcop-976775169	23	fake
gossipcop-9767818052	142	fake
gossipcop-976889623	47	fake
gossipcop-977237554	46	fake
gossipcop-9772762855	32	fake
gossipcop-9781131395	1472	fake
gossipcop-9782628637	16	fake
gossipcop-9782988141	113	fake
gossipcop-9785680110	18	fake
gossipcop-978739520	61	fake
gossipcop-978960567	56	fake
gossipcop-9796099387	0	fake
gossipcop-9797842341	34	fake
gossipcop-9798099264	25	fake
gossipcop-9800162301	890	fake
gossipcop-9800211975	53	fake
gossipcop-9811720113	28	fake
gossipcop-9815439374	32	fake
gossipcop-9817393246	25	fake
gossipcop-9821554836	38	fake
gossipcop-983270375	40	fake
gossipcop-9832756908	12	fake
gossipcop-9834755902	74	fake
gossipcop-9837234192	96	fake
gossipcop-9838996716	17	fake
gossipcop-9842700738	17	fake
gossipcop-9843277966	72	fake
gossipcop-9847720386	291	fake
gossipcop-9852328784	140	fake
gossipcop-9852856645	12	fake
gossipcop-9852868069	80	fake
gossipcop-986281088	103	fake
gossipcop-9866635777	61	fake
gossipcop-9870771160	105	fake
gossipcop-987677530	117	fake
gossipcop-9878194459	44	fake
gossipcop-9879691081	130	fake
gossipcop-9881190298	74	fake
gossipcop-9881862952	5	fake
gossipcop-9882673156	18	fake
gossipcop-9886828867	88	fake
gossipcop-9895751220	64	fake
gossipcop-9896660804	67	fake
gossipcop-9897372498	78	fake
gossipcop-9897418113	104	fake
gossipcop-9901651572	17	fake
gossipcop-9904513008	67	fake
gossipcop-9905067341	236	fake
gossipcop-9905143937	5	fake
gossipcop-9915206962	102	fake
gossipcop-9915756659	84	fake
gossipcop-991937239	9	fake
gossipcop-9926120474	36	fake
gossipcop-9926365246	41	fake
gossipcop-9927326157	51	fake
gossipcop-9929249128	1	fake
gossipcop-9931783040	10	fake
gossipcop-9934318467	64	fake
gossipcop-9938144731	131	fake
gossipcop-9938603260	71	fake
gossipcop-9938984303	44	fake
gossipcop-994194865	42	fake
gossipcop-994232799	36	fake
gossipcop-9943809806	34	fake
gossipcop-9946470464	203	fake
gossipcop-9947661277	39	fake
gossipcop-9948331567	86	fake
gossipcop-9950069387	180	fake
gossipcop-9950542678	6	fake
gossipcop-9952496143	4	fake
gossipcop-9953022225	78	fake
gossipcop-9954676206	51	fake
gossipcop-9959276960	44	fake
gossipcop-9959829645	66	fake
gossipcop-9962469348	65	fake
gossipcop-9967146701	52	fake
gossipcop-9967416540	22	fake
gossipcop-996800529	40	fake
gossipcop-9970966071	3	fake
gossipcop-9971551403	64	fake
gossipcop-9972876875	114	fake
gossipcop-9972962159	35	fake
gossipcop-9973153835	140	fake
gossipcop-9976380247	74	fake
gossipcop-9976464501	140	fake
gossipcop-9978137790	68	fake
gossipcop-9981512950	49	fake
gossipcop-9981644007	184	fake
gossipcop-9983683681	213	fake
gossipcop-9985800337	37	fake
gossipcop-9986525919	59	fake
gossipcop-9989228665	70	fake
gossipcop-9994438576	49	fake
gossipcop-9997057215	26	fake
gossipcop-541230	90	real
gossipcop-567233	94	real
gossipcop-679264	3	real
gossipcop-681826	60	real
gossipcop-736743	62	real
gossipcop-752203	25	real
gossipcop-753989	43	real
gossipcop-759111	31	real
gossipcop-760408	83	real
gossipcop-760656	173	real
gossipcop-771273	41	real
gossipcop-773997	8	real
gossipcop-774688	5	real
gossipcop-780888	199	real
gossipcop-781571	57	real
gossipcop-790070	58	real
gossipcop-791537	73	real
gossipcop-794053	112	real
gossipcop-795008	303	real
gossipcop-800996	281	real
gossipcop-803477	2192	real
gossipcop-805368	77	real
gossipcop-807937	1010	real
gossipcop-809314	58	real
gossipcop-809485	16	real
gossipcop-812238	26	real
gossipcop-813682	12	real
gossipcop-814011	7	real
gossipcop-817462	96	real
gossipcop-822709	0	real
gossipcop-828460	168	real
gossipcop-831504	869	real
gossipcop-831625	283	real
gossipcop-832452	57	real
gossipcop-833426	53	real
gossipcop-833460	8	real
gossipcop-833797	98	real
gossipcop-834570	30	real
gossipcop-835068	50	real
gossipcop-835654	19	real
gossipcop-836336	1	real
gossipcop-836638	93	real
gossipcop-837368	17	real
gossipcop-837469	143	real
gossipcop-837498	197	real
gossipcop-838403	591	real
gossipcop-839877	8	real
gossipcop-840638	158	real
gossipcop-840843	125	real
gossipcop-841242	1426	real
gossipcop-841247	50	real
gossipcop-841312	8	real
gossipcop-841347	121	real
gossipcop-841367	9	real
gossipcop-841401	22	real
gossipcop-841447	33	real
gossipcop-841456	112	real
gossipcop-841460	96	real
gossipcop-841461	60	real
gossipcop-841481	38	real
gossipcop-841492	16	real
gossipcop-841493	229	real
gossipcop-841501	4	real
gossipcop-841512	10	real
gossipcop-841514	0	real
gossipcop-841515	237	real
gossipcop-841523	198	real
gossipcop-841531	24	real
gossipcop-841548	100	real
gossipcop-841577	848	real
gossipcop-841625	208	real
gossipcop-841633	564	real
gossipcop-841657	9	real
gossipcop-841689	7	real
gossipcop-841703	37	real
gossipcop-841709	31	real
gossipcop-841717	30	real
gossipcop-841721	50	real
gossipcop-841736	31	real
gossipcop-841737	61	real
gossipcop-841738	164	real
gossipcop-841753	38	real
gossipcop-841767	27	real
gossipcop-841768	3	real
gossipcop-841784	19	real
