ID	sentence	verb_phrase	noun_phrase
gossipcop-4745628397	10	7.333333333333333	3.75
gossipcop-4749592824	11.916666666666666	8.010204081632653	3.5833333333333335
gossipcop-4750283064	15	8.345679012345679	4.239057239057239
gossipcop-4753941767	11.074074074074074	8.270833333333334	3.942528735632184
gossipcop-4757444837	13.25	8.1875	4.228571428571429
gossipcop-4763534666	13.75	7.315789473684211	4.163265306122449
gossipcop-4765459213	11.078947368421053	7.069230769230769	3.452830188679245
gossipcop-4765521585	12.857142857142858	7.344827586206897	3.9215686274509802
gossipcop-4765574944	11.833333333333334	8.573529411764707	3.8524590163934427
gossipcop-4768336851	14.428571428571429	8.666666666666666	3.878787878787879
gossipcop-4768952264	12.166666666666666	7.5	3.7358490566037736
gossipcop-4769457532	12.75	7.628571428571429	3.971014492753623
gossipcop-4771324886	11	5.896551724137931	3.877551020408163
gossipcop-4772953023	15.181818181818182	8.793650793650794	4.00990099009901
gossipcop-4773027628	11.625	7.333333333333333	3.611111111111111
gossipcop-4775370060	12.736842105263158	7.841463414634147	3.7899159663865545
gossipcop-4778459686	10.425531914893616	7.86896551724138	3.645320197044335
gossipcop-4778714585	14	7.888888888888889	3.554054054054054
gossipcop-4781000361	11	7.410526315789474	3.976878612716763
gossipcop-4782811321	12.857142857142858	7.660714285714286	3.8415841584158414
gossipcop-4784074017	12.9	7.351851851851852	3.804123711340206
gossipcop-4790479997	11.090909090909092	7.4375	3.5142857142857142
gossipcop-4791025444	10.523809523809524	7.013888888888889	3.569105691056911
gossipcop-4794013149	11	6.666666666666667	3.857142857142857
gossipcop-4796409702	21.928571428571427	11.716129032258065	4.446009389671362
gossipcop-4796568652	15.727272727272727	9.028169014084508	4.320754716981132
gossipcop-4800468981	12.25	7.911764705882353	3.984375
gossipcop-4803899832	10.875	6.369565217391305	3.440677966101695
gossipcop-4807172047	11.818181818181818	7.546511627906977	3.717948717948718
gossipcop-480839832	11	7.301204819277109	3.732394366197183
gossipcop-4815669006	12.214285714285714	8.181818181818182	3.680327868852459
gossipcop-4818195160	11.0625	6.490909090909091	3.731707317073171
gossipcop-481844406	15.652173913043478	8.164556962025317	4.269592476489028
gossipcop-4821281886	12.521739130434783	7.474747474747475	3.784431137724551
gossipcop-4821548782	12	7.416666666666667	4.191489361702128
gossipcop-4824193123	12.363636363636363	6.959183673469388	3.647887323943662
gossipcop-4831293927	14.956521739130435	9.745283018867925	4.448717948717949
gossipcop-4832989936	11.954887218045112	7.423828125	3.9165714285714284
gossipcop-483468694	12.571428571428571	7.703703703703703	4.9411764705882355
gossipcop-4835702276	11.6	7.315476190476191	3.848708487084871
gossipcop-483940914	12.91304347826087	8.26923076923077	3.984848484848485
gossipcop-4839688956	9.363636363636363	6.72	3.543859649122807
gossipcop-4844756803	13.55	8.46808510638298	4.162650602409639
gossipcop-4845459298	16.2	9.026315789473685	4.32051282051282
gossipcop-4847768997	12.347826086956522	7.490909090909091	3.494186046511628
gossipcop-485281376	10.333333333333334	6.518518518518518	3.7217391304347824
gossipcop-4853076939	12	7.383333333333334	4.183333333333334
gossipcop-4860103814	13.714285714285714	8.776699029126213	3.8424657534246576
gossipcop-486434421	12.222222222222221	6.826086956521739	4.120772946859903
gossipcop-4864984870	15.65625	8.645833333333334	4.423076923076923
gossipcop-4869757856	10.92	6.8	3.5531914893617023
gossipcop-4873075125	12.5625	7.0476190476190474	3.5655737704918034
gossipcop-4874219905	14.357142857142858	8.521739130434783	4.062068965517241
gossipcop-4883785030	13.582278481012658	7.847222222222222	4.070940170940171
gossipcop-4885635669	13.555555555555555	7.303370786516854	4.067796610169491
gossipcop-4886092747	11.894736842105264	7.565789473684211	3.71875
gossipcop-4888252474	12.411764705882353	7.405405405405405	3.4554455445544554
gossipcop-4888675652	14	5.666666666666667	3.923076923076923
gossipcop-4890355966	15	7.482142857142857	3.8048780487804876
gossipcop-4896151717	10.857142857142858	6.722222222222222	4.051851851851852
gossipcop-4899061600	13	7	3.2857142857142856
gossipcop-4899271749	9.6	5.083333333333333	3.5625
gossipcop-4901134976	11	8.289719626168225	4.011848341232228
gossipcop-4901731958	12.666666666666666	7.712328767123288	3.8653846153846154
gossipcop-49043018	11.642857142857142	7.738095238095238	4.018867924528302
gossipcop-4910596683	9.571428571428571	6.705882352941177	3.4693877551020407
gossipcop-4913642932	12.454545454545455	7.610169491525424	3.9022556390977443
gossipcop-4915433665	18.333333333333332	11.947368421052632	4.827586206896552
gossipcop-4918281647	12.125	7.913043478260869	3.985294117647059
gossipcop-4919075720	12.11320754716981	7.77810650887574	4.032258064516129
gossipcop-4919322995	13.642857142857142	7.9324324324324325	3.765625
gossipcop-4921967582	11.865384615384615	7.386046511627907	3.9281045751633985
gossipcop-4922058293	12.448275862068966	8.384615384615385	3.923076923076923
gossipcop-4924282374	10.826086956521738	7.053333333333334	3.9597701149425286
gossipcop-4930780559	15.538461538461538	8.636363636363637	3.8707865168539324
gossipcop-4932051493	11.729166666666666	7.290780141843972	3.9664694280078896
gossipcop-4933573304	10.758620689655173	6.747126436781609	3.832098765432099
gossipcop-4937511661	11.666666666666666	6.178571428571429	3.189189189189189
gossipcop-4940004705	18.333333333333332	11.947368421052632	4.827586206896552
gossipcop-494121829	13.433333333333334	9.73793103448276	3.6731707317073172
gossipcop-4944479774	10.438202247191011	7.143540669856459	4.038128249566724
gossipcop-494656243	14.882352941176471	8.248	4.005524861878453
gossipcop-4950703770	12.166666666666666	7.558139534883721	3.8
gossipcop-4953287452	13.375	8.015151515151516	4
gossipcop-4953360352	13.555555555555555	8.390243902439025	4.08955223880597
gossipcop-4955672121	11.785714285714286	7.760869565217392	4.084033613445378
gossipcop-4963306668	12	6.8	3.7777777777777777
gossipcop-496337708	13.88888888888889	7.2592592592592595	4.292134831460674
gossipcop-4968304342	14.179487179487179	8.3121387283237	4.047745358090186
gossipcop-4970023834	9.666666666666666	5.875	3.8333333333333335
gossipcop-497018593	12.923076923076923	8.081632653061224	4.00990099009901
gossipcop-4970558987	13	8.074074074074074	4.413043478260869
gossipcop-497081980	11	6.75	3.5925925925925926
gossipcop-4971497614	11.642857142857142	6.8415841584158414	3.6923076923076925
gossipcop-4971870777	8	5.5	3.4
gossipcop-4974227520	13.647058823529411	8.025	3.7535211267605635
gossipcop-4976926061	12.636363636363637	6.620689655172414	3.5724137931034483
gossipcop-4983115467	13.375	8.357142857142858	3.7903225806451615
gossipcop-4987228814	13.590909090909092	7.261682242990654	4.358422939068101
gossipcop-4988392907	10.61111111111111	7.339805825242719	3.979057591623037
gossipcop-4988611075	10.571428571428571	7.047058823529412	3.5502958579881656
gossipcop-4992887613	13.307692307692308	7.551724137931035	3.72
gossipcop-4995375788	11.368421052631579	7.658064516129032	3.7995444191343966
gossipcop-4995537571	11.382352941176471	6.773049645390071	3.705627705627706
gossipcop-4996005636	13.619718309859154	8.687179487179487	4.215953307392996
gossipcop-4997413912	12.814516129032258	7.900692840646651	4.174929178470255
gossipcop-4998029134	8.5	5.666666666666667	3.4
gossipcop-5002080659	14.64516129032258	8.83402489626556	4.459520578923564
gossipcop-5002619694	11.333333333333334	7.662721893491124	4.244525547445256
gossipcop-5003398449	11.571428571428571	7.625954198473282	3.8716814159292037
gossipcop-5005089195	13.6	7.979166666666667	4.009174311926605
gossipcop-5005633749	11.928571428571429	6.982456140350878	4.163265306122449
gossipcop-5006940589	13.647058823529411	8.04225352112676	4.1
gossipcop-5008586397	11.789473684210526	6.864864864864865	3.5448275862068965
gossipcop-5008719868	12.5	7.758620689655173	3.92
gossipcop-5009074529	12.142857142857142	6.68	3.693877551020408
gossipcop-5011920383	16.5	9	4.858736059479554
gossipcop-5012694464	11.545454545454545	7.589041095890411	3.797872340425532
gossipcop-5013441642	12	7.176470588235294	3.6597222222222223
gossipcop-5021810538	9.043010752688172	6.061068702290076	4.329489291598023
gossipcop-5025825367	11.73913043478261	7.666666666666667	3.4878048780487805
gossipcop-5030393897	10.942857142857143	7.018518518518518	3.6303317535545023
gossipcop-5033071666	14.2	5.961538461538462	4
gossipcop-5033328860	12.25	7.22972972972973	3.781021897810219
gossipcop-5040317304	12.708333333333334	8.378378378378379	3.8633879781420766
gossipcop-5048928733	12.714285714285714	8.444444444444445	4.513888888888889
gossipcop-5049497697	14.882352941176471	8.934782608695652	3.942622950819672
gossipcop-5050867834	12.357142857142858	7.238095238095238	4.407079646017699
gossipcop-5051410001	11.636363636363637	7.638888888888889	4.291970802919708
gossipcop-5052005872	12.045454545454545	7.031914893617022	3.7988505747126435
gossipcop-5057875170	8.5	6	3.1666666666666665
gossipcop-5058047358	12.810344827586206	7.423236514522822	4.211371527777778
gossipcop-5061123187	16.285714285714285	9.4	4.09375
gossipcop-5065223711	17.666666666666668	11.166666666666666	4.2407407407407405
gossipcop-5070059348	13.241379310344827	7.818181818181818	3.866883116883117
gossipcop-5072893790	14.5	8.5	3.25
gossipcop-5073552813	11.954545454545455	7.485436893203883	3.668918918918919
gossipcop-5073779346	12.6	7.728395061728395	3.602836879432624
gossipcop-5077951266	10.136363636363637	7.046511627906977	4.0186335403726705
gossipcop-5078947079	13	7.88	3.892857142857143
gossipcop-5080099404	13.476190476190476	7.64	4.056603773584905
gossipcop-5084250318	11.526315789473685	6.913043478260869	3.8396946564885495
gossipcop-5093798931	16.57894736842105	9.1953125	4.265193370165746
gossipcop-5095709365	13.4	7.095238095238095	4.520833333333333
gossipcop-5095960133	12.529411764705882	6.964705882352941	3.5426356589147288
gossipcop-5098158982	12.777777777777779	7.9411764705882355	3.8505747126436782
gossipcop-5100474086	11.15	6.797297297297297	3.641025641025641
gossipcop-5101516086	12.066666666666666	7.315789473684211	3.8225806451612905
gossipcop-5103185409	11.46808510638298	7.180645161290323	3.9452054794520546
gossipcop-5109297398	12	6.827586206896552	4.109756097560975
gossipcop-510991031	13.5625	8.676470588235293	3.9022556390977443
gossipcop-5110387759	12.75	8.176470588235293	3.4166666666666665
gossipcop-5111242707	11.872037914691942	7.681139755766622	4.2217573221757325
gossipcop-5111246993	12.5	7.5	3.3684210526315788
gossipcop-5112442905	12.333333333333334	6.915254237288136	3.541095890410959
gossipcop-5117218962	9.333333333333334	6.605263157894737	4.299145299145299
gossipcop-5119405298	11.490196078431373	7.209580838323354	4.049568965517241
gossipcop-5122347544	11.818181818181818	7.282608695652174	3.865771812080537
gossipcop-5127006637	15.071428571428571	9.267441860465116	4.687074829931973
gossipcop-5127632247	11.25	6.931818181818182	3.763440860215054
gossipcop-5130254143	13.38888888888889	7.029126213592233	4.03932584269663
gossipcop-5138065812	12.526315789473685	7.74251497005988	3.7903930131004366
gossipcop-5139117938	12.153846153846153	7.604166666666667	3.872549019607843
gossipcop-514010806	12.166666666666666	7.4941176470588236	3.865979381443299
gossipcop-5140770301	11.2	7.928571428571429	3.675675675675676
gossipcop-5141610439	12.35483870967742	6.903225806451613	3.6699029126213594
gossipcop-514192286	13.823529411764707	8.313253012048193	3.93006993006993
gossipcop-5144724371	13.454545454545455	7.377777777777778	4.267441860465116
gossipcop-5144752389	10.055555555555555	7.071428571428571	3.6846153846153844
gossipcop-5144862894	11.625	7.089285714285714	3.8636363636363638
gossipcop-514547189	13	8.294642857142858	3.925581395348837
gossipcop-514556785	14.115384615384615	8.5234375	3.7107843137254903
gossipcop-5147798229	11.862068965517242	7.1525423728813555	3.805128205128205
gossipcop-5152718676	13.363636363636363	7.47457627118644	3.5113636363636362
gossipcop-5152768016	12.555555555555555	8.215909090909092	3.552
gossipcop-5154064086	11.631578947368421	7.573770491803279	3.759124087591241
gossipcop-5154947333	11.25	6.516129032258065	3.471264367816092
gossipcop-5161133028	11.76	7.079545454545454	3.927536231884058
gossipcop-516224513	12.789473684210526	8.023809523809524	3.542372881355932
gossipcop-5163590625	16.17391304347826	9.014285714285714	4.399159663865547
gossipcop-5163664689	9	6.282608695652174	3.493150684931507
gossipcop-5164129802	11.068965517241379	6.627272727272727	3.847682119205298
gossipcop-5166329443	13.3	7.2631578947368425	3.935251798561151
gossipcop-516675994	13.666666666666666	7.551282051282051	3.6864406779661016
gossipcop-5166944687	13.117647058823529	8.771428571428572	3.5142857142857142
gossipcop-5168265842	12.642585551330798	7.914798206278027	4.074380165289257
gossipcop-5170578278	15.277777777777779	8.095238095238095	4.21505376344086
gossipcop-5170642059	11.647058823529411	7.726744186046512	4.173020527859237
gossipcop-5173208358	13.166666666666666	7.944444444444445	3.8308823529411766
gossipcop-5174730972	14	8	4
gossipcop-517568562	9	6.888888888888889	3.526315789473684
gossipcop-5176410105	13.55	7.991071428571429	4.087248322147651
gossipcop-5177133863	12.5	8.894736842105264	4.471264367816092
gossipcop-5177801843	11.8	7.885714285714286	3.737704918032787
gossipcop-5181890716	12.238095238095237	7.393258426966292	3.723926380368098
gossipcop-5182985830	11.956521739130435	7.869565217391305	3.6794871794871793
gossipcop-5188841381	14.411764705882353	8.582417582417582	3.8435374149659864
gossipcop-5189580095	12.652173913043478	7.582417582417582	3.7686567164179103
gossipcop-5194722022	13.238095238095237	8.142857142857142	3.8025477707006368
gossipcop-5199473616	13.142857142857142	8.67032967032967	4.024539877300613
gossipcop-5203580690	7	0	3.5
gossipcop-5204071755	11.239024390243902	7.074123989218329	3.8055770720371807
gossipcop-5206620197	14.4	7.545454545454546	3.73109243697479
gossipcop-5210074680	10.428571428571429	6.918918918918919	3.5342465753424657
gossipcop-5210414258	11	7.253731343283582	3.9425675675675675
gossipcop-5215807248	11.368421052631579	6.28	3.672
gossipcop-5220162545	13.470588235294118	8.48611111111111	4.159509202453988
gossipcop-5230858025	11.669642857142858	6.972222222222222	3.9963636363636366
gossipcop-5231873463	12.3	7.744186046511628	3.560344827586207
gossipcop-5232545044	12.4	8.764705882352942	3.65625
gossipcop-5233313461	11.894736842105264	7.207207207207207	4.125
gossipcop-523824796	12.875	7.975	4.3283582089552235
gossipcop-523856751	11.405405405405405	7.4609375	3.769230769230769
gossipcop-5238881623	9.92156862745098	7.009090909090909	4.330097087378641
gossipcop-5239743061	12.91304347826087	7.295238095238095	3.9846938775510203
gossipcop-5240781827	10.76271186440678	7.068783068783069	3.862162162162162
gossipcop-5241021422	11.384615384615385	7	3.8783783783783785
gossipcop-5241899341	8.333333333333334	6	3.8666666666666667
gossipcop-5248691728	8.5	5	3
gossipcop-5249498116	11.946428571428571	7.705539358600583	3.9897388059701493
gossipcop-5250569328	10.785714285714286	7.051282051282051	4.090909090909091
gossipcop-5251247668	11.925925925925926	7.943396226415095	3.425287356321839
gossipcop-5252708386	12.166666666666666	7.096774193548387	3.5813953488372094
gossipcop-5258315475	13.421052631578947	7.968421052631579	4.172413793103448
gossipcop-5261250270	13.785714285714286	10.015384615384615	4.017699115044247
gossipcop-526161916	11.428571428571429	6.928571428571429	3.5934065934065935
gossipcop-5262783712	14.583333333333334	7.852941176470588	3.8282828282828283
gossipcop-5263498053	12.777777777777779	7.728395061728395	3.762295081967213
gossipcop-5264543381	12.444444444444445	7.904761904761905	4.154761904761905
gossipcop-5265362158	14.166666666666666	8.014285714285714	3.4285714285714284
gossipcop-5266288087	13.242424242424242	8.265536723163843	4.389423076923077
gossipcop-5267274264	15	9.254464285714286	3.8662952646239552
gossipcop-527184423	13.428571428571429	9.205357142857142	4.213541666666667
gossipcop-5271897559	13.176470588235293	7.892307692307693	4.02054794520548
gossipcop-5273927563	13.5	7.772277227722772	3.5257731958762886
gossipcop-5280362505	18.571428571428573	9.492537313432836	4.096774193548387
gossipcop-5280770391	8.5	5.666666666666667	3.4
gossipcop-5280849149	12.444444444444445	7.086956521739131	4.12987012987013
gossipcop-5284144372	12.904761904761905	8.465909090909092	3.717557251908397
gossipcop-5284912950	11.379310344827585	7.030612244897959	3.994350282485876
gossipcop-5287901459	10.857142857142858	5.983333333333333	3.6666666666666665
gossipcop-5289187251	18.5	9.518518518518519	4
gossipcop-5290064457	11	7.466666666666667	4.213333333333333
gossipcop-5290782306	13	6.5625	4.283185840707965
gossipcop-529422173	13.615384615384615	8.394366197183098	3.9361702127659575
gossipcop-5305391950	13.25	8.1875	4.228571428571429
gossipcop-5305764220	10.777777777777779	7.248	3.799019607843137
gossipcop-5310842420	13.666666666666666	7.5	4.473684210526316
gossipcop-5311655779	9.307692307692308	5.8	4.070588235294117
gossipcop-5316990322	15.3	8.5	3.868292682926829
gossipcop-5320829279	11.952380952380953	6.645833333333333	3.3008130081300813
gossipcop-5321811527	14.058823529411764	9.942857142857143	4.619402985074627
gossipcop-5322830267	13.272727272727273	7.61	4.638297872340425
gossipcop-5327470451	9.071428571428571	6.133333333333334	3.5522388059701493
gossipcop-532752162	10.727272727272727	7.078125	3.7818181818181817
gossipcop-5328116357	9	5	3.75
gossipcop-5328748354	11.333333333333334	8.25	3.972093023255814
gossipcop-5333355881	13.909090909090908	8.450819672131148	3.710059171597633
gossipcop-5336404261	11.866666666666667	7.511627906976744	4.121951219512195
gossipcop-5339295288	14.65	8.827777777777778	7.258649093904448
gossipcop-534111552	14	3	4.75
gossipcop-5346527320	13.944444444444445	8.067415730337078	3.986206896551724
gossipcop-5347484528	11.9	7.186379928315413	4.249185667752443
gossipcop-5347539203	10.439252336448599	7.5375	4.527817403708987
gossipcop-5352369226	10.571428571428571	6.8	3.9642857142857144
gossipcop-5353009966	10.8125	7.519230769230769	3.742574257425743
gossipcop-5354396924	16.866666666666667	9.752808988764045	4.413978494623656
gossipcop-5358813438	11.4375	6.938775510204081	4.421052631578948
gossipcop-5358942275	12.875	7.5	4.107142857142857
gossipcop-5367025314	11.923076923076923	7.3559322033898304	3.602272727272727
gossipcop-536852889	13.571428571428571	7.137931034482759	4.264705882352941
gossipcop-5369652307	9.61111111111111	6.696969696969697	4.243346007604563
gossipcop-5372899633	10.142857142857142	7	3.592857142857143
gossipcop-5372987254	11.123287671232877	7.557213930348259	4.516873889875666
gossipcop-5373758490	13.56	7.944954128440367	4.342342342342342
gossipcop-5374558782	11.076923076923077	6.466666666666667	3.5930232558139537
gossipcop-5374900442	11.263157894736842	7.12987012987013	3.4038461538461537
gossipcop-5376124345	15.692307692307692	10.243243243243244	4.015384615384615
gossipcop-5382029129	13.541666666666666	8.097087378640778	3.912087912087912
gossipcop-5382417683	11.26923076923077	6.447619047619048	3.871794871794872
gossipcop-5387573578	11.263157894736842	6.3977272727272725	3.6354166666666665
gossipcop-539140803	12.842105263157896	7.686046511627907	3.9242424242424243
gossipcop-5392119570	14.466666666666667	8.791666666666666	4.094936708860759
gossipcop-5395575299	10.301587301587302	6.862944162436548	3.763333333333333
gossipcop-5401761885	13.5	9.125	3.6103896103896105
gossipcop-5404890886	10.527272727272727	7.2	4.228116710875332
gossipcop-5406061203	11.25	7.034883720930233	3.54014598540146
gossipcop-540665094	12.5	8.046511627906977	3.8372093023255816
gossipcop-5407461289	11.6	7.309859154929577	3.664
gossipcop-5408886782	9	6.5	3.3333333333333335
gossipcop-5409760054	11.428571428571429	6.975609756097561	4.171717171717172
gossipcop-5411760543	10.45	6.902439024390244	4.169014084507042
gossipcop-5413549301	12.675675675675675	8.070063694267516	4.300699300699301
gossipcop-5421604922	12.619047619047619	7.758241758241758	4.053892215568863
gossipcop-5422231977	14.666666666666666	8.767123287671232	3.8333333333333335
gossipcop-5422473729	16.2	9.48	4.341463414634147
gossipcop-542691561	11.516483516483516	7.483394833948339	3.852760736196319
gossipcop-5427003799	13.047619047619047	7.451923076923077	3.826923076923077
gossipcop-5427885077	14.125	7.563218390804598	3.609375
gossipcop-5428560010	12.444444444444445	7.3	3.66497461928934
gossipcop-5437220039	13.6	8.487804878048781	4.474226804123711
gossipcop-5444844307	20	16	5.795454545454546
gossipcop-544939609	12.125	7.4222222222222225	3.8553459119496853
gossipcop-5453318781	10.217391304347826	7.2444444444444445	4
gossipcop-5456601771	13.857142857142858	8.384615384615385	4.634615384615385
gossipcop-546100856	11.434782608695652	6.620689655172414	3.75968992248062
gossipcop-5466197510	13.9	8.612903225806452	3.876923076923077
gossipcop-546966066	9.26086956521739	6.434782608695652	3.75177304964539
gossipcop-547224423	9	6.697986577181208	3.9606299212598426
gossipcop-5475659487	14.285714285714286	7.951219512195122	4.017857142857143
gossipcop-5475672941	13.4	7.592105263157895	4
gossipcop-5476631226	23	9.23076923076923	7.8601134215500945
gossipcop-5476888005	9.727272727272727	6.37037037037037	3.515151515151515
gossipcop-547743240	13.75	7.708333333333333	3.717948717948718
gossipcop-5483599093	11.652173913043478	8.333333333333334	4.329479768786127
gossipcop-5483602935	12	7.161290322580645	4.239130434782608
gossipcop-5483827991	15.301587301587302	9.291066282420749	4.2555555555555555
gossipcop-5493993751	8.5	0	4.3
gossipcop-5494601224	12.166666666666666	8.094017094017094	3.6519607843137254
gossipcop-5506303401	10.884615384615385	6.28	3.4768211920529803
gossipcop-5511468130	13.722222222222221	8.884615384615385	3.869565217391304
gossipcop-5515023168	12.333333333333334	7.1	3.625
gossipcop-5516108922	14	8.03125	4.12280701754386
gossipcop-5517886157	11.894736842105264	8.929824561403509	3.9571428571428573
gossipcop-5519835041	10	6.25	3.6842105263157894
gossipcop-5524550050	13.444444444444445	8.08	3.8768115942028984
gossipcop-5527569893	9.333333333333334	6.111111111111111	3.2285714285714286
gossipcop-5533222267	14.333333333333334	7.809523809523809	5.216867469879518
gossipcop-5537205310	12.857142857142858	8.021739130434783	4.179856115107913
gossipcop-5542731988	14.384615384615385	8.728571428571428	4.402061855670103
gossipcop-5542913319	10.222222222222221	6.875	3.693548387096774
gossipcop-5543072612	11.363636363636363	7.0285714285714285	4.173333333333333
gossipcop-5544659837	11.872037914691942	7.681139755766622	4.2217573221757325
gossipcop-554917639	11.296296296296296	7.454545454545454	3.9444444444444446
gossipcop-5553783424	11.714285714285714	7.545454545454546	3.7450980392156863
gossipcop-5555597501	11.55	7.892857142857143	4.022857142857143
gossipcop-5555890304	12.285714285714286	7.697368421052632	4.203252032520325
gossipcop-5559086342	13.565217391304348	8.278260869565218	4.17910447761194
gossipcop-5565789711	9.733333333333333	6.583333333333333	3.5060240963855422
gossipcop-5570845914	11.5625	7.5	3.8125
gossipcop-5571473271	15	7.957142857142857	3.8045977011494254
gossipcop-5576071698	11.442786069651742	7.777304964539007	4.035940803382664
gossipcop-5577743384	22.5	11.125	4.208333333333333
gossipcop-5577979141	12.208333333333334	7.468468468468468	3.5891472868217056
gossipcop-5581882868	14.75	8.728571428571428	4.584
gossipcop-5583200543	11.238095238095237	6.785714285714286	3.603305785123967
gossipcop-5583558888	11.454545454545455	7.567164179104478	4.163841807909605
gossipcop-5588058407	13.595238095238095	8.259445843828715	4.229977116704806
gossipcop-5590516976	10.125	6.827067669172933	3.979253112033195
gossipcop-5592600945	12.350467289719626	7.790368271954674	4.081354441512753
gossipcop-5600549104	13.692307692307692	9.774193548387096	4.351063829787234
gossipcop-5600980278	10.608695652173912	6.64367816091954	3.56198347107438
gossipcop-5603559701	12.866666666666667	7.568627450980392	4.109375
gossipcop-5613029118	13.5625	7.652777777777778	3.9322033898305087
gossipcop-5615107600	13.458333333333334	8.309148264984227	4.225589225589226
gossipcop-5618809668	14.11111111111111	9.047619047619047	4.337837837837838
gossipcop-5618846968	11.609375	7.367713004484305	4.011061946902655
gossipcop-562105988	11.571428571428571	7.2105263157894735	3.5918367346938775
gossipcop-562132594	13.19047619047619	7.883116883116883	4.2578616352201255
gossipcop-5624067838	13.604651162790697	7.699115044247788	4.177914110429448
gossipcop-5627872766	12.28	7.588888888888889	4.07361963190184
gossipcop-562893178	15.25	8.442622950819672	4.497797356828194
gossipcop-5630814357	11.61111111111111	7.433333333333334	4.380281690140845
gossipcop-5638983400	13.91304347826087	7.767241379310345	4.229357798165138
gossipcop-5642800213	12.045454545454545	6.811111111111111	4.052631578947368
gossipcop-5645850485	11.695652173913043	7.493150684931507	3.8271604938271606
gossipcop-5647859041	11.166666666666666	6.176470588235294	3.6666666666666665
gossipcop-5648108033	11.63888888888889	7.402877697841727	3.575107296137339
gossipcop-5654555353	14.1875	8.234567901234568	4.134328358208955
gossipcop-5656473493	11.366666666666667	6.752212389380531	3.7419354838709675
gossipcop-5656838669	13.575757575757576	8.67361111111111	4.3174061433447095
gossipcop-5657318506	12.368421052631579	7.534246575342466	3.8015873015873014
gossipcop-5658990975	13.444444444444445	9.042105263157895	3.8582089552238807
gossipcop-5660956780	13.170731707317072	11.73076923076923	4.274949083503055
gossipcop-5663280204	13.666666666666666	8.307692307692308	4.08
gossipcop-5663764889	13.169491525423728	8.316666666666666	4.046218487394958
gossipcop-5667202198	14.583333333333334	7.852941176470588	3.8282828282828283
gossipcop-5668487773	13.633333333333333	8.579310344827586	3.9047619047619047
gossipcop-5669853662	13.357142857142858	9.027027027027026	4.3
gossipcop-5669859158	12.153846153846153	7.761904761904762	3.8425925925925926
gossipcop-5671352259	12.916666666666666	7.348837209302325	4.262711864406779
gossipcop-5676936066	12.521739130434783	7.62037037037037	3.605095541401274
gossipcop-567879122	10.954545454545455	6.850574712643678	3.88
gossipcop-5680002710	12.25	7.7555555555555555	3.9491525423728815
gossipcop-5684400921	14.2	8.206896551724139	4.023809523809524
gossipcop-5687950104	12.875	7.462686567164179	3.7142857142857144
gossipcop-5691814308	13.411764705882353	7.956521739130435	4.211180124223603
gossipcop-5694364219	13.555555555555555	7.9772727272727275	3.9696969696969697
gossipcop-5694632857	13	6.78125	3.861111111111111
gossipcop-5695806264	11.3	7.0519480519480515	3.516949152542373
gossipcop-5697459911	12.321428571428571	7.711864406779661	3.9086538461538463
gossipcop-5705065905	9.96774193548387	6.333333333333333	3.228187919463087
gossipcop-5706082535	12.625	8.14018691588785	3.9937888198757765
gossipcop-5710365874	12.666666666666666	7.208955223880597	4.116071428571429
gossipcop-571249583	11.75	7.337209302325581	3.784431137724551
gossipcop-5713918011	14.166666666666666	8.428571428571429	3.7714285714285714
gossipcop-5716738084	15.88888888888889	9.461538461538462	4.1415929203539825
gossipcop-5722368574	11	6.818181818181818	4.025
gossipcop-5722761061	13.9375	8.64367816091954	3.7884615384615383
gossipcop-5724243419	11.533333333333333	7.268041237113402	4.038277511961723
gossipcop-5725071390	12.75	9.164179104477611	4.027027027027027
gossipcop-5728083464	12.65	7.986666666666666	3.7794117647058822
gossipcop-5731804785	10.043478260869565	6.538461538461538	3.8595041322314048
gossipcop-573344559	14.714285714285714	8.397058823529411	4.8984375
gossipcop-5738860188	21	8.65	5.714285714285714
gossipcop-5743286033	13.25	8.1875	4.228571428571429
gossipcop-5744599732	11.421052631578947	6.947368421052632	3.675213675213675
gossipcop-574466178	12.521739130434783	7.594936708860759	4.111111111111111
gossipcop-5745570521	15.772727272727273	10.3984375	4.005952380952381
gossipcop-5749702620	12.081632653061224	7	4.146478873239436
gossipcop-5749954827	11.625	6.535211267605634	3.610526315789474
gossipcop-5754687706	13.181818181818182	8.146067415730338	4.32183908045977
gossipcop-5755116247	14	8	4
gossipcop-5755239230	14	8	5.5
gossipcop-5758053477	12	7.010869565217392	3.35
gossipcop-575826775	9.142857142857142	5.578947368421052	3.4864864864864864
gossipcop-5758402466	11.7	7.4392523364485985	3.732394366197183
gossipcop-5760265006	14	6.2	3.7333333333333334
gossipcop-5760931012	12.8	7.038461538461538	3.375
gossipcop-5762367466	16.071428571428573	9.443037974683545	4.403614457831325
gossipcop-5765775499	10.7	6.933333333333334	3.283333333333333
gossipcop-5766393485	11.787878787878787	8.008333333333333	3.9225589225589226
gossipcop-5766538446	10.473684210526315	6.6461538461538465	3.5132743362831858
gossipcop-5772408630	11.166666666666666	6.838235294117647	3.6333333333333333
gossipcop-5774381585	11.5	7.377358490566038	4.242857142857143
gossipcop-5774819182	10.481481481481481	6.878048780487805	3.7985611510791366
gossipcop-577551346	10.609756097560975	6.8538461538461535	3.676328502415459
gossipcop-5780624942	15.527667984189723	8.187935738102455	3.937932437932438
