ID	mu_sentence	mu_verb_phrase	mu_noun_phrase	sd_sentence	sd_verb_phrase	sd_noun_phrase	iqr_sentence	iqr_verb_phrase	iqr_noun_phrase	num_verb_phrase	label
gossipcop-6648190566	12.115384615384615	7.86734693877551	3.966292134831461	4.651938579170914	3.87729590997528	2.250839734446426	7.5	5	0.75	98	fake
gossipcop-6650664760	12.666666666666666	7.728395061728395	3.7364341085271318	5.41602560309064	4.286102565495945	2.1332341783338746	7.5	7	0	81	fake
gossipcop-6651400003	9.75	5.933333333333334	3.0625	3.2691742076555053	2.2050447211388304	0.24206145913796356	6.25	3.5	0	15	fake
gossipcop-6653006581	11.526315789473685	7.239130434782608	4.0653061224489795	4.2595826463785915	3.1197230177732846	2.486662464511719	6	4	0	138	fake
gossipcop-665381871	10.958333333333334	6.376623376623376	3.7577639751552794	3.31007510824486	2.6728017356128557	1.7963952777664811	5.25	4	0	77	fake
gossipcop-6655177246	10.88888888888889	7.158730158730159	3.5478260869565217	2.8846122190549264	2.7209145825036343	1.2388176569396956	3.75	4	0	63	fake
gossipcop-6657816677	13.642857142857142	9.202898550724637	4.046875	7.536645169315275	6.815540022720302	3.0281475747352538	5	6	0	69	fake
gossipcop-6660536658	9.5	5.75	3.608695652173913	1.6583123951777	1.8763883748662837	1.3749033305079912	2.5	2.5	0.5	12	fake
gossipcop-666213539	12.631578947368421	7.254545454545455	4.143769968051118	3.0036911733432157	2.641520557178098	2.4602464560286634	2.75	4	1	165	fake
gossipcop-6662469852	13.588235294117647	8.482142857142858	4.354838709677419	4.215640674627981	3.8078446820280076	3.07904873345936	7	6.25	1	56	fake
gossipcop-666458375	11.8	7.094594594594595	3.752212389380531	3.6138621999185303	3.2968818967399884	1.993489285176118	6.25	5	0	74	fake
gossipcop-666575602	14.25	8.873684210526315	3.8625954198473282	5.595757321399848	4.7886754684758355	2.1177669312854515	5.5	6	0	95	fake
gossipcop-6666385259	11.27659574468085	7.830409356725146	4.4711864406779664	5.648204865112433	5.070313710114669	4.033547912427723	7	4	0	171	fake
gossipcop-667682841	13.875	9.085714285714285	3.9634146341463414	4.313858481684349	4.052311006055177	2.0803677087688803	6.75	4.5	1	35	fake
gossipcop-6678965915	13.25	8.19718309859155	3.9615384615384617	4.520785330006281	3.550916240855802	2.317394136061892	5.5	5	1	71	fake
gossipcop-668291782	11.5	8.336448598130842	3.944700460829493	4.313112701573028	3.660713186307359	2.0938096224731315	6	5	1	107	fake
gossipcop-6689555762	11.666666666666666	7.860759493670886	3.5588235294117645	4.0512588676482295	3.6273719510508746	1.8234503461670033	5	5	0	79	fake
gossipcop-6690531048	12.4375	7.311475409836065	4.028985507246377	3.6050095353549345	3.873156816448975	2.1398294290193336	3.25	3	1	61	fake
gossipcop-6692065401	11	6.823529411764706	3.7766990291262137	3.0550504633038935	2.874539228910733	2.014182909497466	4	3.25	0	68	fake
gossipcop-669561805	10.8	6.923076923076923	3.7857142857142856	2.481934729198171	2.5256084860587698	1.9704448891619606	3	3	1	13	fake
gossipcop-6695779931	10.958333333333334	6.835820895522388	3.8680555555555554	3.7802024490171897	3.1745114322668972	2.177047337111596	6.25	3.5	0.25	67	fake
gossipcop-6705152025	14.307692307692308	8.76027397260274	3.8967971530249113	4.622430519253419	4.257635839129228	2.2448098441590045	4.75	4.75	0	146	fake
gossipcop-6706668764	16.416666666666668	9.16470588235294	4.592	6.73867362484801	4.862454134242549	3.84311540289906	12.5	7	1	85	fake
gossipcop-6712061606	12.371134020618557	7.819548872180451	4.07278020378457	5.299911665532818	4.891557741644484	2.9321192215313006	7	5	0	399	fake
gossipcop-6717418060	10.555555555555555	6.543859649122807	3.75	3.5935470286213844	2.7851118938030814	1.920286436967152	4.75	3	0.25	57	fake
gossipcop-6718021704	15.153846153846153	9.373239436619718	4.32962962962963	6.54388914997042	5.465138111381351	3.524340212990208	7.5	7	1	142	fake
gossipcop-6724787338	12.5	7.585106382978723	3.8757062146892656	3.943348830626071	3.0296744241489435	2.1487948753929604	4.5	4	1	94	fake
gossipcop-6725857895	11	6.6	3.5283018867924527	1.5275252316519468	1.8814887722226779	1.3542912033906687	2.5	3	0	20	fake
gossipcop-6732122284	11.421052631578947	6.972972972972973	4.155405405405405	3.6247074578681038	3.1061098159045706	2.495165156852504	4	3	2	111	fake
gossipcop-6733131485	10.17283950617284	7.358744394618834	4.104166666666667	5.153903287577147	3.979375330358734	2.6389674695902476	7	4	1	223	fake
gossipcop-6733151531	17.90909090909091	10.81578947368421	4.401515151515151	6.459025333938768	5.098272479131352	3.7575375731197673	8	7.25	1	76	fake
gossipcop-6733555194	9.333333333333334	6.769230769230769	3.7	3.2998316455372216	2.8053203890477647	1.8867962264113207	4	3.75	0	26	fake
gossipcop-6739447295	12.590909090909092	7.640449438202247	4.308724832214765	4.978673526416914	3.857714264764448	3.5081866457947126	6.5	5	0	89	fake
gossipcop-6739681229	10.25	6.8	3.9047619047619047	4.493050188902857	2.5612496949731396	2.3685390696087403	7.25	3.5	0	10	fake
gossipcop-6740056181	12.363636363636363	7.444444444444445	4.136054421768708	4.791521437492523	4.120709515797036	2.6767821472254583	6	5.5	0.5	90	fake
gossipcop-6744601361	12.571428571428571	7.76	4.593220338983051	3.499271061118826	3.5358733008975305	3.031577561398152	6	4	2	25	fake
gossipcop-6747642549	12.5	8.14655172413793	3.6272189349112427	5.220153254455275	4.063619735011248	1.9391860564512526	6	5	0	232	fake
gossipcop-6749991746	11.11111111111111	7.267326732673268	3.5899280575539567	3.4676636742949407	3.1241350140983135	1.361405059426282	5.5	4	0	101	fake
gossipcop-6756091664	13.481481481481481	8.118518518518519	3.871369294605809	4.499961895891106	4.5314568859160875	2.154809777909454	5	5	0	135	fake
gossipcop-6757528747	14.1875	8.835820895522389	3.9669421487603307	4.693329708213562	4.13790997400816	2.398118698933373	6.25	6.5	1	67	fake
gossipcop-6758032671	15.25	7.222222222222222	4.714285714285714	4.408798022137099	4.043589653259912	4.177419643680332	4	5	1	45	fake
gossipcop-676306960	8.75	5.888888888888889	3.1176470588235294	1.479019945774904	1.3698697784375504	0.32218973970892123	1.75	2	0	9	fake
gossipcop-6765565755	12.714285714285714	8.482758620689655	3.4864864864864864	4.812116227298963	4.815831337419497	1.3827434856525933	5	5.5	0	87	fake
gossipcop-6768065785	15.75	8.831683168316832	4.103448275862069	4.408798022137099	4.207652874406214	2.968162412906945	5.75	6	0	101	fake
gossipcop-677536384	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-6776046000	15.8	8.166666666666666	4.4375	3.7629775444453557	3.6339449026582056	3.9523529384405944	1	4.75	0.25	30	fake
gossipcop-6777677802	12.666666666666666	6.181818181818182	3.75	0.9428090415820634	1.4024771473219555	1.5612494995995996	1	2	1	11	fake
gossipcop-6784600548	14.461538461538462	8.113924050632912	4.0701754385964914	4.011816864740092	4.028340556581744	2.2349665339368707	5	6	1	79	fake
gossipcop-6786786896	13.2	7.428571428571429	3.6141732283464565	3.5014282800023193	3.4729273660409197	2.011961256082281	4.25	4	0	98	fake
gossipcop-6787508508	14.273972602739725	8.956284153005464	4.169082125603865	5.8666932507060165	5.165379853796928	2.9709398678817776	9	6	1	366	fake
gossipcop-6793729315	13.203703703703704	7.669014084507042	3.9483204134366927	5.434388546577385	4.623457993396613	2.8160514480030976	5.75	5	0	284	fake
gossipcop-6798403825	12.612903225806452	8.223300970873787	4.420560747663552	4.722474879830994	4.390926299060993	3.40433309147498	3.5	5	1	103	fake
gossipcop-6798466350	12.5	7.451612903225806	3.826923076923077	2.179449471770337	3.1195399751578274	1.6608750456189545	3.25	5	1	31	fake
gossipcop-6805570649	13.928571428571429	9.241935483870968	4.120481927710843	5.873235731620491	5.420050838563404	3.063180449555798	7	6	0	62	fake
gossipcop-6810829138	21.181818181818183	13.78688524590164	6.627419354838709	20.16666097488707	16.928116832023424	9.719529215912685	6	7	2	61	fake
gossipcop-6813792423	11.857142857142858	8.758620689655173	3.5714285714285716	6.254794079711325	5.855472962515014	1.654812512851582	4.5	7.75	0	58	fake
gossipcop-6817471718	15.652173913043478	8.164556962025317	4.269592476489028	3.3957607286550675	3.5308061249982203	2.966275990337462	5	5.75	1	158	fake
gossipcop-6820511213	11.7012987012987	8.317269076305221	4.04	4.827047536928194	4.318604444642354	2.1908902300206643	6	5	1	249	fake
gossipcop-6820892861	12.272727272727273	7.346938775510204	3.463768115942029	3.5698461665585204	3.6001758483591746	1.246208279809024	4	4	0	98	fake
gossipcop-6823819000	15.956521739130435	9.442748091603054	4.352112676056338	5.094568811976357	5.008634232550173	2.915549658109145	7	7	1	131	fake
gossipcop-6825056946	9.5	6.2105263157894735	3.4615384615384617	3.253203549323856	2.72568576341559	1.7591687116968107	2.75	2.5	0	19	fake
gossipcop-682766948	14	8.204545454545455	4.074534161490683	4.346134936801766	4.364524057435574	2.5085018048097183	4	5.25	1	88	fake
gossipcop-6830980350	14.142857142857142	8.950819672131148	4.05511811023622	4.564727231048702	4.384870521699817	2.4050703874787405	3.75	5	1	61	fake
gossipcop-6834670327	13.846153846153847	9.175438596491228	3.894230769230769	5.216042617896826	4.998676340643622	2.11186332795859	7	7	1	57	fake
gossipcop-6836457641	10.533333333333333	6.068965517241379	3.6448598130841123	2.0933757957476775	2.2117403739068378	1.298830073484165	3.5	4	1	58	fake
gossipcop-6841684601	11.207317073170731	7.78839590443686	3.7524752475247523	4.962635523438025	4.086471706802235	2.214515303980881	6	4	0	293	fake
gossipcop-6844103138	12.461538461538462	7.482456140350878	3.7142857142857144	3.8851865535921206	3.4570864320918453	1.8516401995451026	4.25	4.75	0	114	fake
gossipcop-6846167578	12.90625	7.884892086330935	3.9691629955947136	5.317185433808003	4.110136857618568	2.9103976906817777	5.5	5	0	139	fake
gossipcop-6849600605	12.56	8.032967032967033	3.882978723404255	4.195998093421873	3.644808288573164	2.128111654099301	5	5	1	91	fake
gossipcop-6850065197	13.181818181818182	7.762711864406779	3.977777777777778	4.018552019145517	3.6468653038049714	2.2109715198817907	4.5	5	0	59	fake
gossipcop-6850091838	16	8.164556962025317	3.81651376146789	3.3466401061363023	3.803497323822504	1.977697380467928	4.75	5	1	79	fake
gossipcop-6853964722	13.5	7.642857142857143	3.94	3.840572873934304	2.9180997451164994	2.686335794348875	5.5	5	0	28	fake
gossipcop-6856403190	11.7	7.189655172413793	3.9927536231884058	4.267317658670374	3.7529615733110173	2.3605955303988537	6.25	5	0	58	fake
gossipcop-6857021229	13.472222222222221	7.982781456953642	4.08723897911833	4.104781162871138	3.7518694958418184	2.409436116597729	6	5	1	1510	fake
gossipcop-6857674423	11.466666666666667	7.258333333333334	3.635897435897436	4.161196409153929	3.675359014965598	1.5902728647475566	6	4	0	120	fake
gossipcop-6859685462	14.84	8.25	4.2803347280334725	5.6687211961782	4.671601827677915	3.4618165674302483	6	5.25	0	132	fake
gossipcop-6861973641	14.615384615384615	9.461538461538462	4.440366972477064	6.391562485489535	5.593476758557302	3.865707129161554	10	8	1	52	fake
gossipcop-6869448706	9.666666666666666	6	3.761904761904762	1.699673171197595	2.160246899469287	1.3418097908195594	2	1.75	1	6	fake
gossipcop-6870328467	10.772727272727273	6.788235294117647	3.7028985507246377	3.6919053738220593	3.2434336114210045	1.7872715027355675	6	4	0	85	fake
gossipcop-6872993311	12.307692307692308	7.82051282051282	4.245901639344262	2.811641058845702	2.499967126674073	2.558532735928346	3	2.5	1.75	39	fake
gossipcop-6873856770	14.394736842105264	8.914772727272727	4.245562130177515	5.431581497347423	4.713207742193673	3.423128064957316	8	6	0	176	fake
gossipcop-6874808388	13.344827586206897	8.296774193548387	4.04074074074074	5.9554429585331805	4.87412416423364	2.673984301355516	7	5	1	155	fake
gossipcop-6875376493	14.181818181818182	7.145038167938932	4.205128205128205	3.446162076549976	3.377342867680368	2.7880651059194252	3.5	5	1	131	fake
gossipcop-6882359158	11.258064516129032	7.416666666666667	4.353413654618474	4.3475446680855345	3.3932121785837217	2.8019640260337115	7	4	2	96	fake
gossipcop-6884873072	10.958333333333334	6.435294117647059	3.4511278195488724	2.8207440901688017	2.7027091368108205	1.1598947671578692	4	4	0	85	fake
gossipcop-6885061225	12.277777777777779	7.428571428571429	3.748148148148148	3.508807261030695	3.2450904833144425	1.5139769483959618	6	5	1	63	fake
gossipcop-6892347979	14.675	8.462222222222222	4.3775	6.067897082185887	4.617805582206956	3.3977924818917353	8.25	6	1	225	fake
gossipcop-6899055349	15.7	8.4	4.835051546391752	4.561797891182818	4.444222216666389	4.022309979932247	6.25	6	1	45	fake
gossipcop-6899362624	8	4.2	3	0	1.16619037896906	0	0	2	0	5	fake
gossipcop-690037397	11.714285714285714	7.046153846153846	3.443298969072165	2.4907993963089563	2.5746143503939454	1.0932696837190463	2.75	4	0	65	fake
gossipcop-6909849467	13.26086956521739	7.363636363636363	4.25	4.483955855427387	3.313439256445248	2.7726341266023544	8.5	4.5	1	99	fake
gossipcop-691031731	11.473684210526315	7.089285714285714	4.147058823529412	4.057072071705635	3.0194416803814064	2.8401776346805825	7	4.25	0	56	fake
gossipcop-6913215786	14.333333333333334	8.576923076923077	4.586206896551724	2.98142396999972	3.6917066818548943	2.912721696512001	3.25	4.75	2	26	fake
gossipcop-6914484100	16.90909090909091	9.513698630136986	4.017316017316017	5.230236314051828	5.071051742211857	2.6774113102725705	7.75	6.75	0.5	146	fake
gossipcop-6915614018	12.555555555555555	7.64935064935065	3.8728813559322033	3.832930735702298	3.2822475423089412	2.0771011831171435	5.75	4	1	77	fake
gossipcop-6919146972	11.923076923076923	7.111111111111111	4.1125	4.548229384336763	3.909469352390929	2.4899485436450286	5	5	1	54	fake
gossipcop-6920604134	12.663716814159292	8.162105263157894	4.026796589524969	5.875719680219074	5.6881257471363496	3.187867239006798	5	4	0	475	fake
gossipcop-6921578356	11.833333333333334	7.337662337662338	4.391566265060241	4.561310727801336	3.7954531567659906	3.4199522585013113	3.25	5	1	77	fake
gossipcop-6926260327	12	8.818181818181818	4	3.5355339059327378	3.3525616208337774	2.661453237111885	6.5	5	0	11	fake
gossipcop-693095047	9.916666666666666	6.734177215189874	3.5829145728643215	2.3614378858841256	2.3205676998543767	1.3825580935893582	3	3	1	79	fake
gossipcop-6935994561	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-6939779423	10.545454545454545	6.8	3.681159420289855	3.2575405213034396	2.648989025485545	1.555660571964489	5	3	1	35	fake
gossipcop-6940044526	12.333333333333334	8.708333333333334	4.162303664921466	3.34995854037363	3.3970473290131764	2.2697286162793224	2.75	4.25	2	48	fake
gossipcop-6941098368	11.789473684210526	6.864864864864865	3.5448275862068965	2.8576572548417323	2.810810810810811	1.4430776992717866	4	4	0	74	fake
gossipcop-6943935110	13.532934131736527	8.033921302578019	4.52728387492336	5.556228022137385	4.799105520376304	3.4506715567051263	6.5	5	2	737	fake
gossipcop-6944016279	13.142857142857142	7.579439252336448	4.196078431372549	4.356557337707688	3.4125589466068904	3.292016136384288	5	4.5	0	107	fake
gossipcop-6945630899	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-6947177681	11.239024390243902	7.074123989218329	3.8055770720371807	4.466289890910466	3.6491927956876125	2.235236415231338	6	5	0	742	fake
gossipcop-6950860813	11.708333333333334	7.238636363636363	4.137566137566138	4.8517966317185595	4.142337718832146	3.0153253006775644	3.25	4.25	0	88	fake
gossipcop-6951392723	10.777777777777779	8.122448979591837	3.7	5.31478255248951	5.3818768180005385	2.162560211107813	3.5	4	0	98	fake
gossipcop-6953149122	13.625	7.245283018867925	3.927710843373494	2.2325713874364688	2.9582354529976174	1.8021615704556018	3.5	4	1	53	fake
gossipcop-6953480338	10.88888888888889	6.8173076923076925	4.618279569892473	4.483164667073781	3.5158006612919377	3.0168860338427628	7	4	2	104	fake
gossipcop-6956101681	10.11111111111111	5.645161290322581	3.5849056603773586	2.7261875880856214	2.403604646477053	1.3237163559841798	4	3	0	31	fake
gossipcop-6957362789	11.466666666666667	7.258333333333334	3.635897435897436	4.161196409153929	3.675359014965598	1.5902728647475566	6	4	0	120	fake
gossipcop-6958094955	13.214285714285714	7.507936507936508	4.138613861386139	5.427161471031893	4.468134143703329	2.98852492827759	6.75	5	1	63	fake
gossipcop-6958126008	12.181818181818182	7.5476190476190474	3.611940298507463	4.217241274452073	3.65931545089529	1.3489102719635824	5.5	5	0	42	fake
gossipcop-696454234	10.826086956521738	7.053333333333334	3.9597701149425286	3.5953130590309605	3.4943509968074027	2.0604630530853667	5	4.5	1	75	fake
gossipcop-6965807273	11.518518518518519	7.078651685393258	3.699453551912568	3.0230028040610164	2.868757391025699	1.7871275382597935	3.5	4	1	89	fake
gossipcop-6969751557	12.705882352941176	7.457142857142857	3.7142857142857144	4.429376611062753	3.977385050096947	2.1743714393963565	4	4.75	0	70	fake
gossipcop-6970833883	14.521739130434783	8.108333333333333	3.8739837398373984	3.7517481747486303	3.700891409136753	1.9827441523603966	3	6	1	120	fake
gossipcop-697085602	12.416666666666666	8.17142857142857	3.839080459770115	4.645039169790594	4.06719077697697	2.3310673556366255	5.5	5	0	105	fake
gossipcop-6973925657	12.08	7.867469879518072	3.8117647058823527	3.6760848738841707	3.3103382578858733	1.9402493329591541	7	5	0.75	83	fake
gossipcop-6975529775	11.464285714285714	7.078431372549019	3.7483870967741937	3.698282833744243	3.339268073230737	1.8477311226931779	4.5	4	0	102	fake
gossipcop-6976298194	12.59016393442623	7.479704797047971	3.997802197802198	4.4293249649643736	3.948767090684313	2.5656213189173265	6	6	0	271	fake
gossipcop-6979069951	8.5	5.666666666666667	3.4	3.5	1.247219128924647	0.8	3.5	1.5	0	3	fake
gossipcop-6982132348	11.595744680851064	7.07027027027027	4.115254237288136	4.783213441655009	4.192713426040459	3.2049122021514096	5.5	4	0	185	fake
gossipcop-6982710185	11.117647058823529	7.223880597014926	3.4516129032258065	3.893922156102439	3.7169273762169857	1.4920299301695252	5	5	0	67	fake
gossipcop-698437440	13.5625	8.314102564102564	3.739669421487603	4.197748652551746	3.8444173430351345	1.8879775938421723	5.25	5	0	156	fake
gossipcop-6986473289	14.916666666666666	7.581081081081081	4.463414634146342	3.121386800054674	3.1836013805410084	3.1758557720698044	3.25	4	1	74	fake
gossipcop-6987256464	13	7.488372093023256	3.8461538461538463	2.04494943258218	2.679570366666805	1.9746919466143749	3	3	1	43	fake
gossipcop-6988354769	12.933333333333334	7.414285714285715	4.154545454545454	4.508756911709578	3.2004145139691653	3.0753754054257376	3.5	4	1	70	fake
gossipcop-6991597859	12.875	8.580645161290322	3.909090909090909	5.206666399914632	3.415091682029947	2.842999231111252	6	5	0	31	fake
gossipcop-699303448	12.38888888888889	8.095890410958905	4.227544910179641	4.956913117487636	3.9592595944109865	2.6348121925289556	7.75	6	1	73	fake
gossipcop-6993270746	11.541666666666666	7.344783715012722	3.7514836795252227	4.21945724524428	3.692982757248233	2.038164617830846	5	4	0	786	fake
gossipcop-6998565068	14.272727272727273	8.538461538461538	4.049180327868853	4.2445881927013644	3.759406348703816	2.2059994910169642	5	4.25	2	52	fake
gossipcop-700157068	11.44	7.266666666666667	3.7696969696969695	4.463899640448921	4.084659648544104	1.921565783336024	5	4.75	0	90	fake
gossipcop-7001874858	13.333333333333334	8.929577464788732	3.9133333333333336	6.289320754704403	4.862399406720728	1.9354126749151517	6.5	7	1	71	fake
gossipcop-7010369703	14	8.410714285714286	4.021505376344086	5.517648452415616	4.447217371226504	2.6354836516146487	8	5.25	0	56	fake
gossipcop-7013705598	13.5	8.495049504950495	4.0625	5.211438468320519	3.9965920194368714	2.9698413065959666	9.75	6	1	101	fake
gossipcop-7013719242	10.818181818181818	6.8428571428571425	3.8692307692307693	3.214121732666125	2.5781261982062773	1.7948150174169932	4.5	4	1	70	fake
gossipcop-7015125430	12.333333333333334	7.428571428571429	4.1506849315068495	4.6067583203617515	3.9649827786983076	3.229450238962868	6.25	5.75	0	42	fake
gossipcop-7015799492	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-7017911086	12.468354430379748	8.064516129032258	4.173461231015188	5.013489254729733	4.543591615216853	2.650635100715684	6	5	1	620	fake
gossipcop-7019017836	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-7020711548	12.333333333333334	7.15	4.1104651162790695	4.302085134901041	3.3841542518035435	3.464857763105229	5	5	0	80	fake
gossipcop-7023055459	12.895348837209303	8.25	4.289308176100629	5.7728898687271135	5.670327704733631	3.2450172969074833	4	4	1	344	fake
gossipcop-7026078049	11.647058823529411	7.208994708994709	4.012771392081737	4.207013422573817	3.6690069796749123	2.7117530219782933	4	4	1	378	fake
gossipcop-7028000763	11.058823529411764	7.133333333333334	4.036697247706422	4.358502012433577	3.6672726771933517	2.4114657520849567	7	4.25	0	60	fake
gossipcop-7028678112	14	8.24074074074074	3.8344827586206898	3.8525452967042315	3.8002689241351857	1.9687692395677694	4.5	5	1	108	fake
gossipcop-703431151	13.25	8.1875	4.228571428571429	1.920286436967152	3.025284077570237	2.2050035864656845	2.75	5.25	1	16	fake
gossipcop-7035425505	13.538461538461538	8.112426035502958	3.987876066457117	4.164064096645038	3.9173139460887687	2.472540951708994	6	5	0	1352	fake
gossipcop-7036026897	13	7.638297872340425	3.75	4.1422089199896845	3.3289544196779484	1.984313483298443	4	4	0	94	fake
gossipcop-7042288290	13.0625	8.2	3.6271186440677967	4.053836917045381	3.908964057138413	1.5282459767932	6	5.5	0	75	fake
gossipcop-704613811	13.333333333333334	7.071428571428571	3.9782608695652173	2.2110831935702664	2.658256295132628	2.079811137274171	3.5	4	1	28	fake
gossipcop-7048638423	11.875	7.321428571428571	3.803921568627451	3.3330729064933458	3.4543303199294177	1.6211785575368147	5	4.5	1	28	fake
gossipcop-705043677	10.88	6.424242424242424	3.8947368421052633	3.4213447648548954	2.64418901313618	2.2993836742973355	4	4	0	99	fake
gossipcop-7052175110	12.857142857142858	7.865853658536586	4.096153846153846	5.479709014569455	4.279167331590914	2.859484546866316	5	4.75	0	82	fake
gossipcop-705798793	14.095238095238095	8.877551020408163	4.127629733520337	5.868166165818744	5.67234364596091	2.4216721629622513	6	6	1	294	fake
gossipcop-7059529847	12.177215189873417	7.079268292682927	3.8408239700374533	4.142278140612921	3.472864769683214	2.4902318670728207	6	5	0	328	fake
gossipcop-7059935490	12.88888888888889	7.790697674418604	3.651006711409396	4.370213430954919	3.666683055505272	1.725941721338908	4.75	5	0	86	fake
gossipcop-7064865875	11.916666666666666	7.554216867469879	4.4640522875816995	4.88122821520249	3.7231060101220663	2.992422115095574	6.5	4	1	83	fake
gossipcop-7065786957	11.239024390243902	7.074123989218329	3.8055770720371807	4.466289890910466	3.6491927956876125	2.235236415231338	6	5	0	742	fake
gossipcop-7066021076	16.8	11.514851485148515	4.628	8.261961026293939	7.074726823800951	3.906099845114049	9	10	1	101	fake
gossipcop-7072867151	13.380952380952381	8.168674698795181	3.9096045197740112	4.27034280408483	4.329276288634828	1.9666049099511522	6	5.5	1	83	fake
gossipcop-7073979401	11.357142857142858	7.135416666666667	3.9904761904761905	3.3296748630876185	2.878149693765462	2.007107552081747	4.25	3.25	1	96	fake
gossipcop-7078632828	14.166666666666666	8.071428571428571	4.407407407407407	2.1147629234082532	2.9752379428083615	2.812133225589365	3.25	6	1	28	fake
gossipcop-7078948263	12.875	7.457142857142857	4.160919540229885	4.498263553861645	4.111606270358214	2.183393768848868	6.5	3.75	2	70	fake
gossipcop-70792899	12.375	7.787878787878788	4.007936507936508	4.357106264483344	3.636994894702974	2.5150216375289096	5.5	4	1	66	fake
gossipcop-7080157962	12.833333333333334	7.944444444444445	4.038167938931298	5.07991688470939	4.034190297696019	3.042710172390818	8.25	5	0	90	fake
gossipcop-7082219813	10.703703703703704	7.094594594594595	4.298701298701299	4.897579257028432	3.5609326098457235	3.6735804222270323	6	3	0	74	fake
gossipcop-7085270580	12.076923076923077	8.2	3.9060402684563758	5.276384812197698	4.423858758571466	2.1247732824313648	6.75	5	1	95	fake
gossipcop-7090728923	10.2	6.511627906976744	3.5806451612903225	2.4000000000000004	2.336486061880262	1.350607833255376	2	3	0	43	fake
gossipcop-7091906813	14	8.64935064935065	3.5806451612903225	3.8987177379235853	4.123944127017159	1.6932667456543733	7	6	0	77	fake
gossipcop-7092995069	12.55	7.7	3.742138364779874	4.128861828639946	3.3926390907374753	1.9785447815385175	6.25	4.25	0	100	fake
gossipcop-7101969602	10.884615384615385	7.181818181818182	3.6344827586206896	3.533650575613348	3.018244405547283	1.5922822185453929	5.75	4	0	77	fake
gossipcop-7102127952	13.3125	8.907692307692308	3.901840490797546	4.282504378281475	4.450490299430552	1.9603891060066243	6	5	1	65	fake
gossipcop-71057772	9.48	7.22	4.330543933054393	4.464258057057186	3.232893440866865	2.848244727985407	6	5	1	150	fake
gossipcop-7111224291	11.210526315789474	7.689655172413793	3.98125	4.383929352201852	3.5438479794968054	2.3939294971865817	7	4.75	1	58	fake
gossipcop-7113996696	12.042553191489361	7.558139534883721	4.083333333333333	3.962362538368812	3.568612039365832	2.537379287925566	5	4	1	172	fake
gossipcop-7114277741	14.576923076923077	9.236641221374045	4.213740458015267	6.153004750170545	4.80589977923716	2.9448042835672155	9.75	7	1	131	fake
gossipcop-7115082678	10.478260869565217	6.742424242424242	3.6	2.8109965000425414	2.4265613908687182	1.3507832485692828	5	3	0	66	fake
gossipcop-7115346331	11.909090909090908	7.91764705882353	4.066666666666666	3.5279287112604094	3.1256501053884578	2.509832516176977	6	4	1	85	fake
gossipcop-7120181239	10.142857142857142	6.823529411764706	3.5681818181818183	3.4817307448439827	2.594911176483856	1.5579375537830786	5.5	5	0	17	fake
gossipcop-7122770142	9.444444444444445	5.333333333333333	3.4081632653061225	1.892154040658489	1.7950549357115013	0.8787367404739178	2	2	0	30	fake
gossipcop-7123899027	12.555555555555555	7.75	3.8088235294117645	3.467663674294941	3.17214438511238	1.9871451066141306	4	5.25	1	32	fake
gossipcop-7124780186	13.9	10	4.907692307692308	7.712976079309465	5.972911825540009	4.2271033068596635	5.5	6	2	37	fake
gossipcop-7128583348	10.894736842105264	7.078125	3.737704918032787	2.4256249730111397	2.1744588946160834	2.0236441673884564	4	3	0	64	fake
gossipcop-7129453903	11.578947368421053	7.5	3.9921875	4.880851839734581	3.3497146498312538	2.457437987995577	7.5	4.25	0.25	68	fake
gossipcop-7130331132	13.777777777777779	7.938775510204081	3.569620253164557	3.0469576001782417	3.1455064370499546	1.3377058039111809	4	4	0.5	49	fake
gossipcop-7135588988	15.058823529411764	9.529411764705882	4.26595744680851	5.406647196741674	5.180479730895058	3.2736066775103403	6	6	1	85	fake
gossipcop-7141227243	11.764705882352942	7.186440677966102	4.466101694915254	4.917309304472086	3.285688413129859	3.738671483860866	4	3.5	1	59	fake
gossipcop-7147482030	9	5.5	3	0	1.5	0	0	1.5	0	2	fake
gossipcop-7152128232	11.5	7.107843137254902	3.4609929078014185	3.905124837953327	3.2385752820873286	1.3966410083957437	5.75	3	0	102	fake
gossipcop-7152735703	11.375	6.954954954954955	3.6417910447761193	3.3980693047670467	3.1945544526778846	1.6333114353652607	5	5	0	111	fake
gossipcop-7152751147	12.130434782608695	7.197802197802198	3.598684210526316	3.530049240032076	3.1803648288192936	1.522894873264025	5.5	4	0	91	fake
gossipcop-7154697152	14.681818181818182	8.494736842105263	4.679611650485437	5.164444559031086	4.6833943700573375	3.8471111144408803	6.75	6	1	95	fake
